head,tail,sentence,time,head_code,tail_code,src,relation
天源迪科,神思电子,指数早盘高开高走，创业板指涨超1.5%，新冠治疗、国产软件、元宇宙等多板块活跃，数字货币板块涨幅居前，神思电子、天源迪科20cm涨停，养殖业、预制菜板块走弱，新冠检测板块跌幅居前，三市个股涨多跌少，炸板率低，赚钱效应较强,2022-01-17 11:30:00,300047.SZ,300479.SZ,10jqka,同涨
中青宝,艾比森,以封单金额计算，汇通集团、中青宝、艾比森等涨停板封单资金较多，分别有6.2亿元、2.59亿元、1.32亿元,2022-01-05 15:28:58,300052.SZ,300389.SZ,yuncaijing,同涨
万邦达,久吾高科,盐湖提锂板块持续走强，盐湖股份涨超6%，藏格矿业、久吾高科、万邦达跟涨,2022-02-16 10:15:00,300055.SZ,300631.SZ,10jqka,同涨
蓝色光标,拓尔思,云财经讯，拓尔思：与蓝色光标签订战略合作框架协议，大力推动双方在元宇宙领域的相关业务开拓，打造具有自主“灵魂”的数字虚拟人,2022-02-24 18:16:20,300058.SZ,300229.SZ,yuncaijing,合作
蓝色光标,拓尔思,【拓尔思：与蓝色光标签订战略合作框架协议】拓尔思2月24日晚间公告，与蓝色光标签订战略合作框架协议，推动双方在元宇宙领域的相关业务开拓，推出具有自主“灵魂”的数字虚拟人,2022-02-24 18:21:36,300058.SZ,300229.SZ,eastmoney,合作
蓝色光标,拓尔思,拓尔思公告，公司与蓝色光标在北京签订了《战略合作框架协议》,2022-02-24 18:18:00,300058.SZ,300229.SZ,10jqka,合作
东方财富,雅本化学,指数午后震荡走弱，沪指跌近1%，景点及旅游、贵金属、教育等多板块持续活跃，新冠治疗板块涨幅居前，诚达药业、雅本化学20cm涨停，证券、银行等大金融板块全天走弱，东方财富一度跌超15%，数字货币走势较萎靡，三市个股跌多涨少，涨停股超90家，...,2022-02-14 15:00:00,300059.SZ,300261.SZ,10jqka,同涨
中能电气,欣旺达,【欣旺达与中能电气签署战略合作协议】欣旺达全资子公司深圳市欣旺达综合能源服务有限公司与中能电气股份有限公司全资子公司中能绿慧新能源有限公司于近日签订《合作框架协议》,2022-01-21 13:09:20,300062.SZ,300207.SZ,eastmoney,合作
中能电气,欣旺达,云财经讯，欣旺达全资子公司深圳市欣旺达综合能源服务有限公司与中能电气股份有限公司全资子公司中能绿慧新能源有限公司于近日签订《合作框架协议》,2022-01-21 13:08:03,300062.SZ,300207.SZ,yuncaijing,合作
中能电气,欣旺达,【欣旺达：子公司与中能绿慧签署《合作框架协议》】欣旺达公告，全资子公司深圳市欣旺达综合能源与中能电气全资子公司中能绿慧已于近日签订《合作框架协议》，未来双方拟在光伏发电和储能及综合能源服务等业务进行深度合作,2022-01-20 20:42:50,300062.SZ,300207.SZ,eastmoney,合作
中能电气,欣旺达,【中能电气：全资子公司与欣旺达综合能源于近日签订《合作框架协议》】中能电气公告，全资子公司中能绿慧与欣旺达综合能源于近日签订《合作框架协议》，未来双方拟在光伏发电和储能及综合能源服务等业务进行深度合作,2022-01-20 19:22:38,300062.SZ,300207.SZ,eastmoney,合作
中能电气,欣旺达,欣旺达：全资子公司深圳市欣旺达综合能源与中能电气全资子公司中能绿慧已于近日签订《合作框架协议》，未来双方拟在光伏发电和储能及综合能源服务等业务进行深度合作,2022-01-20 20:32:00,300062.SZ,300207.SZ,10jqka,合作
中能电气,欣旺达,云财经讯，中能电气：全资子公司中能绿慧与欣旺达综合能源于近日签订《合作框架协议》，未来双方拟在光伏发电和储能及综合能源服务等业务进行深度合作,2022-01-20 19:19:59,300062.SZ,300207.SZ,yuncaijing,合作
三聚环保,紫金矿业,此次福州大学、北京三聚环保公司、紫金矿业集团将出资约2.67亿元成立合资公司，由新公司出资约3千万元购买福州大学的技术服务,2021-12-28 09:45:37,300072.SZ,601899.SH,yuncaijing,合作
当升科技,容百科技,【多家锂电公司业绩翻番，正极材料龙头企业“春节不打烊”】在旺盛市场需求下，国内多家锂电正极材料上市公司业绩报喜，当升科技、容百科技等纷纷预计业绩翻倍,2022-01-28 05:00:31,300073.SZ,688005.SH,eastmoney,同行
当升科技,容百科技,在旺盛市场需求下，国内多家锂电正极材料上市公司业绩报喜，当升科技、容百科技等纷纷预计业绩翻倍,2022-01-28 03:09:00,300073.SZ,688005.SH,10jqka,同行
当升科技,容百科技,云财经讯，1月28日电，在旺盛市场需求下，国内多家锂电正极材料上市公司业绩报喜，当升科技、容百科技等纷纷预计业绩翻倍,2022-01-28 03:07:40,300073.SZ,688005.SH,yuncaijing,同行
国民技术,农业银行,国民技术官微消息，1月20日，国民技术股份有限公司与中国农业银行股份有限公司深圳市分行在深圳联合发布了业界首个基于数字人民币硬件钱包的智慧租住创新应用成果,2022-01-21 09:46:00,300077.SZ,601288.SH,10jqka,合作
国民技术,农业银行,云财经讯，1月20日，国民技术股份有限公司与中国农业银行股份有限公司深圳市分行在深圳联合发布了业界首个基于数字人民币硬件钱包的智慧租住创新应用成果,2022-01-21 09:45:59,300077.SZ,601288.SH,yuncaijing,合作
龙源技术,中国石油,云财经讯，1月20日电，龙源技术公告，近日，中国电机工程学会与中国石油和化学工业联合会以线上视频会议的形式联合组织召开了项目技术评审会，对公司“燃煤锅炉混氨燃烧技术开发”项目进行了科技成果评审,2022-01-20 20:32:18,300105.SZ,601857,yuncaijing,未知Unknown
长盈精密,温氏股份,值得注意的是，包括温氏股份、长盈精密等在业绩预亏后，并没有出现极端下跌走势,2022-01-24 19:31:06,300115.SZ,300498.SZ,eastmoney,同跌
东方日升,建发股份,云财经讯，1月12日，东方日升与建发股份全资子公司建发清洁能源就光伏领域达成战略合作意向，并签订了2022年度500兆瓦高效光伏组件采购协议,2022-01-13 17:24:25,300118.SZ,600153.SH,yuncaijing,合作
东方日升,建发股份,【东方日升与建发清洁能源签订深化战略合作协议】1月12日，东方日升与建发股份全资子公司建发清洁能源就光伏领域达成战略合作意向，并签订了2022年度500兆瓦高效光伏组件采购协议,2022-01-13 17:25:12,300118.SZ,600153.SH,eastmoney,合作
东方日升,建发股份,1月12日，东方日升与建发股份全资子公司建发清洁能源就光伏领域达成战略合作意向，并签订了2022年度500兆瓦高效光伏组件采购协议,2022-01-13 17:24:00,300118.SZ,600153.SH,10jqka,合作
智飞生物,康希诺,针对网传的“中国拟启动新冠疫苗加强针混打方案，，智飞生物和康希诺入选”消息，记者从接近疾控系统人士获悉，疾控方面对混打的安全性已无疑虑，但具体的接种方案还在研究中，尚未形成正式文件,2022-02-18 18:46:00,300122.SZ,688185,10jqka,同行
智飞生物,康希诺,【接近疾控系统人士：新冠疫苗序贯加强针接种尚未正式形成文件】针对网传的“中国拟启动新冠疫苗加强针混打方案，，智飞生物和康希诺入选”消息，《科创板日报》记者从接近疾控系统人士获悉，疾控方面对混打的安全性已无疑虑，但具体的接种方案还在研究中，尚未形成正式文件,2022-02-18 18:38:58,300122.SZ,688185,eastmoney,同行
晓程科技,迪森股份,电力板块午后持续拉升，金山股份涨停，金开新能、晓程科技、迪森股份跟涨,2022-01-28 13:03:00,300139.SZ,300335.SZ,10jqka,同涨
恒泰艾普,潜能恒信,油气开采板块持续走强，恒泰艾普、仁智股份此前涨停，潜能恒信、首华燃气跟涨,2022-02-24 11:05:00,300157.SZ,300191.SZ,10jqka,同涨
万达信息,中国人寿,中国人寿保险资金对万达信息的投资依法合规，完全适格,2022-01-10 13:28:00,300168.SZ,601628.SH,10jqka,未知Unknown
万达信息,中国人寿,对于中国人寿投资万达信息一事，万达信息在互动平台表示，根据中国银保监会出具的《增持批复》，原则同意中国人寿运用自有资金增持万达信息股票，增持完成后持股比例不超过25%,2022-01-10 13:28:00,300168.SZ,601628.SH,10jqka,增持
大华农,温氏股份,云财经讯，温氏股份消息，近日，大华农三产品获农业农村部兽药产品批准文号，准予生产，这三款产品分别为：禽白血病病毒ELISA群特异抗原检测试剂盒、重组禽流感病毒（H5+H7）三价灭活疫苗（商品名：感多安）、重组禽流感病毒（H5亚型）二价灭活疫苗（商品名：感倍安）,2022-02-10 17:02:29,300186.SZ,300498.SZ,yuncaijing,未知Unknown
翰宇药业,雅本化学,云财经讯，2月9日电，森萱医药跌近10%，拓新药业、雅本化学、翰宇药业、诚达药业等纷纷走低,2022-02-09 09:57:59,300199.SZ,300261.SZ,yuncaijing,同跌
翰宇药业,尖峰集团,新冠治疗板块异动拉升，尖峰集团触及涨停，拓新药业、翰宇药业、富祥药业跟涨,2022-01-27 13:52:00,300199.SZ,600668.SH,10jqka,同涨
翰宇药业,贵州三力,三胎概念持续拉升，葫芦娃涨停，贵州三力、翰宇药业、华特达因、沐邦高科跟涨,2022-01-10 11:15:00,300199.SZ,603439,10jqka,同涨
舒泰神,广生堂,【“新冠药”成风口，多只概念股20%涨停，市场空间可达千亿】1月17日，新冠药物板块强势领涨，板块内拓新药业、广生堂、舒泰神等多只概念股20%涨停,2022-01-17 23:00:17,300204.SZ,300436.SZ,eastmoney,同涨
欣旺达,宁德时代,针对市场中“此前以宁德时代为动力电池主供应商的小鹏汽车已确定在去年11月发布的中大型SUVG9中使用欣旺达的4c动力电池,2022-01-29 17:06:00,300207.SZ,300750.SZ,10jqka,同行
欣旺达,宁德时代,【小鹏回应新车将使用欣旺达动力电池传闻】针对市场中“此前以宁德时代为动力电池主供应商的小鹏汽车已确定在去年11月发布的中大型SUV，G9中使用欣旺达的4c动力电池,2022-01-29 17:03:08,300207.SZ,300750.SZ,eastmoney,同行
欣旺达,宁德时代,【小鹏回应新车将使用欣旺达动力电池传闻：非官方信息，以车辆工信部备案信息为准】针对市场中“此前以宁德时代为动力电池主供应商的小鹏汽车已确定在去年11月发布的中大型SUV，G9中使用欣旺达的4c动力电池,2022-01-29 17:09:35,300207.SZ,300750.SZ,eastmoney,同行
欣旺达,海天味业,从增持金额看，近5日增持金额在5000万元以上的有5家，增持金额最多的是欣旺达，期间累计增持1163万股，增持金额合计3.84亿元；其次是海天味业，增持量为190.45万股，增持金额1.64亿元,2022-02-21 10:04:47,300207.SZ,603288.SH,eastmoney,增持
欣旺达,海天味业,从增持金额看，近5日增持金额在5000万元以上的有5家，增持金额最多的是欣旺达，期间累计增持1163万股，增持金额合计3.84亿元；其次是海天味业，增持量为190.45万股，增持金额1.64亿元,2022-02-21 10:03:44,300207.SZ,603288.SH,yuncaijing,增持
东方电热,合盛硅业,云财经讯，东方电热(300217)2月8日晚间公告，公司全资子公司东方瑞吉及镇江东方与新疆中部合盛硅业分别签署了《买卖合同》,2022-02-08 17:16:22,300217.SZ,603260.SH,yuncaijing,合作
东方电热,合盛硅业,【东方电热：签订4.26亿元买卖合同】东方电热(300217)2月8日晚间公告，公司全资子公司东方瑞吉及镇江东方与新疆中部合盛硅业分别签署了《买卖合同》,2022-02-08 17:18:39,300217.SZ,603260.SH,eastmoney,合作
安利股份,欧派家居,云财经讯，安利股份：公司与欧派家居集团股份有限公司及其七家子公司签订《采购协议》，主要为欧派家居部分产品提供生态功能性聚氨酯复合材料,2021-12-29 18:36:58,300218.SZ,603833.SH,yuncaijing,供应
依米康,首都在线,市场涌现出了一批“三连板”个股，更有首都在线、依米康连续“20CM”涨停，三日涨幅超过70%,2022-02-23 08:11:56,300249.SZ,300846,eastmoney,同涨
光线传媒,当虹科技,云财经讯，当虹科技：股东光线传媒拟减持不超过2%,2022-01-17 18:56:29,300251.SZ,688039,yuncaijing,减持
巴安水务,上海电气,巴安水务官微消息，公司化水事业部拿到上海电气（SEA）总包的孟加拉鲁普莎项目的废水蒸发结晶（零排放）处理系统采购合同,2022-01-17 14:10:00,300262.SZ,601727.SH,10jqka,合作
阳光电源,宁德时代,据阳光电源消息，2月9日，阳光电源董事长曹仁贤率队到访宁德时代总部，与宁德时代董事长曾毓群举行座谈，双方就进一步加强储能等新能源领域的全球合作进行了深入交流,2022-02-09 20:44:00,300274.SZ,300750.SZ,10jqka,合作
阳光电源,宁德时代,【阳光电源董事长曹仁贤与宁德时代董事长曾毓群举行座谈】据阳光电源消息，2月9日，阳光电源董事长曹仁贤率队到访宁德时代总部，与宁德时代董事长曾毓群举行座谈，双方就进一步加强储能等新能源领域的全球合作进行了深入交流,2022-02-09 20:45:27,300274.SZ,300750.SZ,eastmoney,合作
阳光电源,宁德时代,创业板指跌幅扩大至3%，宁德时代跌超4%，阳光电源跌超5%,2022-01-05 13:22:00,300274.SZ,300750.SZ,10jqka,同跌
阳光电源,宁德时代,云财经讯，据阳光电源消息，2月9日，阳光电源董事长曹仁贤率队到访宁德时代总部，与宁德时代董事长曾毓群举行座谈，双方就进一步加强储能等新能源领域的全球合作进行了深入交流,2022-02-09 20:44:31,300274.SZ,300750.SZ,yuncaijing,合作
三盛教育,全通教育,云财经讯，教育幅拉升走强，三盛教育触及涨停，科德教育、全通教育、开元教育、豆神教育跟涨,2022-02-15 10:06:11,300282.SZ,300359.SZ,yuncaijing,同涨
利德曼,润达医疗,云财经讯，润达医疗12月28日发布消息，公司与北京利德曼生化股份有限公司达成战略合作，双方将在特定合作区域进行体外诊断产品供应链上下游资源共享，拟在化学发光诊断系统、POCT系统及配套试剂等新产品的技术合作与联合推广等领域展开紧密合作，借助各自资源优势进一步提升整体运营效率、降低运营成本，扩充产品线、拓展终端医院资源,2021-12-28 18:07:40,300289.SZ,603108.SH,yuncaijing,合作
兆日科技,雄帝科技,网络安全板块持续走强，雄帝科技、荣联科技等多股涨停，兆日科技、国华网安跟涨,2022-01-24 09:49:00,300333.SZ,300546.SZ,10jqka,同涨
泰格医药,康龙化成,港股生物医药板块走低，药明系领跌，康龙化成、泰格医药跌超9%，金斯瑞生物科技跌近8%，荣昌生物跌超6%，腾盛博药跌近6%，药明巨诺、百济神州跌超4%,2022-02-08 09:39:00,300347.SZ,300759.SZ,10jqka,同跌
泰格医药,药明康德,【生物医药股延续跌势，第七批国家带量采购启动】生物医药股延续跌势，三叶草生物、药明生物、百济神州、泰格医药和药明康德跌约5%,2022-01-26 11:12:31,300347.SZ,603259.SH,eastmoney,同跌
泰格医药,药明康德,港股医药外包概念股盘初跳水，药明康德跌超8%，泰格医药跌超5%，药明生物跌3.5%,2022-02-09 09:47:00,300347.SZ,603259.SH,eastmoney,同跌
泰格医药,药明康德,港股生物医药板块普跌，歌礼制药跌超9%，腾盛博药跌超7%，贝康医疗跌近4%，药明巨诺跌超3%，泰格医药跌近3%，药明康德、药明生物跟跌,2022-01-07 10:37:00,300347.SZ,603259.SH,10jqka,同跌
全通教育,博通股份,教育板块短线拉升，全通教育涨超5%，豆神教育、学大教育、博通股份跟涨,2022-01-21 13:52:00,300359.SZ,600455.SH,10jqka,同涨
中文在线,芒果超媒,建议关注内容IP运营和技术两大投资方向下的四类公司：1）建议关注腾讯控股、网易、Roblox等结合内容IP运营和研发能力于一身的平台型公司；2）内容IP运营能力是人格型虚拟人的核心壁垒，建议关注哔哩哔哩、阅文集团、泡泡玛特、芒果超媒、中文在线等拥有丰富数字IP资源和优秀运营能力的内容型公司和抖音、快手-W、小红书、微博等虚拟人内容运营平台公司；3）随着应用型虚拟人在各个领域广泛运用，建模、人工智能等技术服务商受益，建议关注英伟达、商汤-W等垂直领域研发能力领先的公司；4）建议投资者关注虚拟人产业链相关公司的投资机会,2022-01-05 08:45:07,300364.SZ,300413.SZ,eastmoney,同行
光环新网,中国电信,云财经讯，近日，北京光环新网科技股份有限公司与中国电信股份有限公司湖南分公司在长沙签署了《湖南电信光环新网合作机房共建合作协议》,2022-01-07 17:20:06,300383.SZ,601728,yuncaijing,合作
光环新网,中国电信,【光环新网：与中国电信湖南公司签署合作机房共建协议】近日，北京光环新网科技股份有限公司与中国电信股份有限公司湖南分公司在长沙签署了《湖南电信光环新网合作机房共建合作协议》,2022-01-07 17:23:06,300383.SZ,601728,eastmoney,合作
天华超净,宁德时代,云财经讯，天华超净：拟与宁德时代或其全资子公司共同以现金在宜春市投资设立有限责任公司，由合资公司投建10万吨碳酸锂冶炼产能项目,2022-01-28 20:03:16,300390.SZ,300750.SZ,yuncaijing,合作
天华超净,宁德时代,天华超净：公司拟与宁德时代或其全资子公司共同以现金在宜春市投资设立有限责任公司，由合资公司投建10万吨碳酸锂冶炼产能项目,2022-01-28 20:06:00,300390.SZ,300750.SZ,10jqka,合作
天华超净,宁德时代,【天华超净：与宁德时代共同投建10万吨碳酸锂冶炼产能项目】天华超净公告，与宁德时代于2022年1月28日签署《关于10万吨碳酸锂产能之合资经营协议》，公司拟与宁德时代或其全资子公司共同以现金在宜春市投资设立有限责任公司（简称“合资公司”），由合资公司投建10万吨碳酸锂冶炼产能项目,2022-01-28 20:04:24,300390.SZ,300750.SZ,eastmoney,合作
天华超净,宁德时代,股权穿透图显示，该公司由宜春时代新能源资源有限公司（宁德时代全资子公司）、苏州天华超净科技股份有限公司共同持股，持股比例分别为90％、10％,2022-02-08 14:52:39,300390.SZ,300750.SZ,yuncaijing,合作
博世科,浦发银行,云财经讯，从博世科了解到，在近日的2021年广西重大工业项目银企对接电视电话会议暨签约活动上，浦发银行南宁分行与博世科进行签约,2022-01-05 09:33:19,300422.SZ,600000.SH,yuncaijing,合作
暴风集团,光大证券,上海证监局指出的光大证券相关信息披露问题，大部分与公司2016年和暴风集团联合发起的一桩涉及欧洲体育版权公司MP&SilvaHoldingS.A.（即MPS）52亿元收购案爆雷引发的连锁反应有关,2022-01-08 18:14:57,300431.SZ,601788.SH,yuncaijing,纠纷
富临精工,宁德时代,【富临精工：拟与宁德时代签署补充协议，将持有公司20%股权】富临精工公告，宁德时代与公司签署《补充协议》,2022-02-16 19:17:52,300432.SZ,300750.SZ,eastmoney,合作
富临精工,宁德时代,富临精工公告，宁德时代与公司签署《补充协议》,2022-02-16 19:17:00,300432.SZ,300750.SZ,10jqka,合作
广生堂,药明康德,云财经讯，广生堂(300436)12月31日晚间回复深交所关注函，12月24日，公司控股子公司广生中霖与上海药明康德3CL蛋白酶抑制剂用于新冠病毒感染治疗的一类新药研发项目签署了开发合同,2021-12-31 19:52:10,300436.SZ,603259.SH,yuncaijing,合作
迅游科技,盛天网络,【迅游科技20%涨停，游戏ETF开盘涨4%】游戏板块今日开盘暴涨，迅游科技20%涨停，盛天网络大涨15%，游戏ETF(159869)开盘猛涨4%,2022-01-19 09:48:38,300467.SZ,300494.SZ,eastmoney,同涨
新元科技,中国电信,【新元科技：中国电信江西分公司云和大数据中心项目对公司IDC业务的后续应用推广起到积极作用】新元科技在互动平台表示，公司与中国电信江西分公司共建的中国电信江西分公司云和大数据中心项目顺利履行将有利于扩大公司在数据中心行业的市场份额和影响力，驱动公司数据中心业务的增长，提高公司IDC项目的竞争力，并对公司IDC业务的后续应用推广起到积极作用，增加新的利润增长点，提升公司整体效益,2022-02-21 13:42:01,300472.SZ,601728,eastmoney,合作
新元科技,中国电信,新元科技在互动平台表示，公司与中国电信江西分公司共建的中国电信江西分公司云和大数据中心项目顺利履行将有利于扩大公司在数据中心行业的市场份额和影响力，驱动公司数据中心业务的增长，提高公司IDC项目的竞争力，并对公司IDC业务的后续应用...,2022-02-21 13:42:00,300472.SZ,601728,10jqka,合作
景嘉微,国科微,景嘉微领跌，收盘跌幅8.83%，总市值376.25亿元；国科微跌幅2.78%，总市值285.02亿元,2022-01-11 20:42:02,300474.SZ,300672.SZ,eastmoney,同跌
神思电子,翠微股份,指数早盘高开低走，创业板指一度跌近1.5%，煤炭、预制菜等多板块活跃，数字货币涨幅居前，神思电子、翠微股份触及涨停，盐湖提锂板块走弱，中药、医药电商等部分医药股早盘较萎靡，三市个股跌多涨少，炸板率中性，赚钱效应较弱,2022-01-13 11:30:00,300479.SZ,603123.SH,10jqka,同涨
万孚生物,博拓生物,除了已获得美国FDA授权的三家公司之外，包括博拓生物、万孚生物等多家公司的快速检测试剂产品，也正在申请美国的FDA认证,2022-01-12 15:02:00,300482.SZ,688767,10jqka,同行
万孚生物,博拓生物,【多家生物公司回应：新冠快速检测试剂正申请美国FDA认证】除了已获得美国FDA授权的三家公司之外，包括博拓生物、万孚生物等多家公司的快速检测试剂产品，也正在申请美国的FDA认证,2022-01-12 15:08:53,300482.SZ,688767,eastmoney,同行
蓝晓科技,西藏珠峰,盐湖提锂板块持续活跃，西藏珠峰回封涨停，盛新锂能、蓝晓科技、科达制造跟涨,2022-02-22 10:07:00,300487.SZ,600338.SH,10jqka,同涨
蓝晓科技,西藏珠峰,【西藏珠峰：拟与蓝晓科技签订6.5亿元吸附设备供货合同】西藏珠峰(600338)2月21日晚间公告，公司拟和蓝晓科技签订蓝晓吸附设备供货合同，合同总价6.5亿元；公司拟和启迪清源签订启迪BOT合同，合同总价16亿元,2022-02-21 18:46:40,300487.SZ,600338.SH,eastmoney,合作
蓝晓科技,西藏珠峰,西藏珠峰公告，拟与蓝晓科技签订蓝晓吸附设备合同，合同总价6.5亿元，拟与启迪清源签订启迪BOT合同，合同总价16亿元；上述合同如正常履行，将有效促进公司间接控股阿根廷锂钾有限公司年产5万吨碳酸锂盐湖提锂建设项目的开发、建设,2022-02-21 18:29:00,300487.SZ,600338.SH,10jqka,合作
温氏股份,建发股份,云财经讯，从建发股份了解到，12月28日，建发股份与温氏股份在厦门签署战略合作协议,2021-12-30 14:53:20,300498.SZ,600153.SH,yuncaijing,合作
温氏股份,傲农生物,【养殖板块今日大幅回调，傲农生物、温氏股份跌超4%，养殖ETF跌超2.5%】养殖板块今日大幅回调，傲农生物、温氏股份跌超4%，养殖ETF（159865）跌超2.5%，成交额超1亿元,2022-01-13 14:46:02,300498.SZ,603363.SH,eastmoney,同跌
川金诺,云天化,磷化工板块短线拉升，天原股份涨超6%，云天化、川金诺、湖北宜化跟涨,2022-02-22 14:41:00,300505.SZ,600096.SH,10jqka,同涨
科大国创,智慧能源,科大国创：拟在安徽省六安市金安区投资智能网联与智慧能源系统研发生产一体化基地建设项目,2022-01-10 20:29:00,300520.SZ,600869.SH,10jqka,投资
辰安科技,中国电信,云财经讯，近期，辰安科技联合中国电信充分发挥协同效应，中标“湖北省应急管理信息化建设项目-应急指挥信息系统”，金额1088.26万元,2022-02-08 17:37:55,300523.SZ,601728,yuncaijing,合作
辰安科技,中国电信,【辰安科技中标湖北省应急管理信息化建设项目—应急指挥信息系统】近期，辰安科技联合中国电信充分发挥协同效应，中标“湖北省应急管理信息化建设项目-应急指挥信息系统”，金额1088.26万元,2022-02-08 17:38:56,300523.SZ,601728,eastmoney,合作
优博讯,科蓝软件,鸿蒙概念持续走高，新大陆涨停，科蓝软件、优博讯、梦网科技跟涨,2022-02-09 13:41:00,300531.SZ,300663.SZ,10jqka,同涨
欧普康视,口子窖,连续下跌方面，截至今日收盘，共有96只个股连跌6日及以上，其中欧普康视、口子窖等连跌天数居前,2022-01-11 23:16:25,300595.SZ,603589.SH,eastmoney,同跌
长川科技,华峰测控,建议关注测试机领域优质公司：长川科技、华峰测控,2022-01-11 08:17:35,300604.SZ,688200,yuncaijing,同行
长川科技,华峰测控,建议关注测试机领域优质公司：长川科技、华峰测控,2022-01-11 08:28:56,300604.SZ,688200,eastmoney,同行
开立医疗,热景生物,有19家公司实现业绩翻倍，热景生物净利润同比增长超1684%，开立医疗业绩涨幅超543%,2022-02-16 08:15:24,300633.SZ,688068.SH,eastmoney,同涨
正元智慧,中国银行,近日，正元智慧与中国银行再次携手打造的数字人民币场景应用在海南师范大学落地,2022-01-04 20:08:00,300645.SZ,601988,10jqka,合作
正元智慧,中国银行,云财经讯，近日，正元智慧与中国银行再次携手打造的数字人民币场景应用在海南师范大学落地,2022-01-04 20:04:19,300645.SZ,601988,yuncaijing,合作
杭州园林,重庆建工,建筑装饰板块持续走强，汇通集团、重庆建工等涨停，杭州园林、浙江建投跟涨,2022-02-10 09:43:00,300649.SZ,600939.SH,10jqka,同涨
建科院,华蓝集团,虎年首个交易日三大指数集体高开，午后走势分化，油气开采、水利、煤炭概念等多板块持续活跃，建筑装饰板块掀涨停潮，建科院、华蓝集团等20cm涨停，通信服务、教育板块全天较低迷，新冠治疗板块跌幅居前，三市涨停股超百家，市场题材股普涨，赚...,2022-02-07 15:00:00,300675.SZ,301027,10jqka,同涨
英搏尔,长城汽车,云财经讯，英搏尔：收到长城汽车的《新产品开发通知书》，公司被选定参与长城汽车“欧拉好猫”车型车载充电机的开发工作；收到浙江嘉兴某新能源汽车主机厂的《定点通知书》，公司被确定为其某项目充电机总成的定点供应商,2021-12-24 17:44:39,300681.SZ,601633.SH,yuncaijing,供应
怡达股份,西藏珠峰,公司预计全年实现净利润增幅中值为7169.15%；怡达股份、西藏珠峰预计全年净利润同比增幅中值分别为3577.68%、2515.73%,2022-01-10 09:48:39,300721.SZ,600338.SH,yuncaijing,未知Unknown
怡达股份,西藏珠峰,公司预计全年实现净利润增幅中值为7169.15%；怡达股份、西藏珠峰预计全年净利润同比增幅中值分别为3577.68%、2515.73%,2022-01-11 09:54:47,300721.SZ,600338.SH,yuncaijing,未知Unknown
怡达股份,西藏珠峰,公司预计全年实现净利润增幅中值为7169.15%；怡达股份、西藏珠峰预计全年净利润同比增幅中值分别为3577.68%、2515.73%,2022-01-11 09:53:29,300721.SZ,600338.SH,eastmoney,未知Unknown
怡达股份,西藏珠峰,公司预计全年实现净利润增幅中值为7169.15%；怡达股份、西藏珠峰预计全年净利润同比增幅中值分别为3577.68%、2515.73%,2022-01-06 09:35:58,300721.SZ,600338.SH,yuncaijing,未知Unknown
药石科技,诺禾致源,医疗服务板块持续走低，诚达药业跌超8%，药石科技、诺禾致源、数字人跟跌,2022-01-27 13:37:00,300725.SZ,688315,10jqka,同跌
药石科技,艾迪药业,云财经讯，艾迪药业：与南京药石科技股份有限公司就共同开发抗HIV长效治疗药物项目签订《项目合作开发框架合同》，双方共同确定抗HIV长效治疗药物靶点和适应症，合作确定至少一个临床候选化合物，合同首付款为200万元（含税），合同里程碑付款累计总金额为1.19亿元,2021-12-28 19:57:06,300725.SZ,688488,yuncaijing,合作
科创信息,工商银行,【科创信息：正积极与工商银行湖南分行等共同建设数字人民币试点】科创信息(300730.SZ)2月9日在投资者互动平台表示，目前公司正积极与工商银行湖南分行等，共同建设数字人民币试点，探讨业务融合，加强深度合作,2022-02-09 15:37:56,300730.SZ,601398.SH,eastmoney,合作
科创信息,工商银行,云财经讯，科创信息(300730)在互动平台表示，目前公司正积极与工商银行湖南分行等，共同建设数字人民币试点，探讨业务融合，加强深度合作,2022-02-09 15:35:43,300730.SZ,601398.SH,yuncaijing,合作
科创信息,工商银行,科创信息在互动平台表示，目前公司正积极与工商银行湖南分行等，共同建设数字人民币试点，探讨业务融合，加强深度合作,2022-02-09 15:36:00,300730.SZ,601398.SH,10jqka,合作
奥飞数据,首都在线,【“东数西算+数字基建”爆发，大数据ETF（515400）大涨超3%】受“东数西算”工程正式全面启动消息影响，A股大数据板块领涨，大数据ETF（515400）涨超3%，首都在线、奥飞数据等多只成分股涨超10%,2022-02-21 11:17:09,300738.SZ,300846,eastmoney,同涨
奥飞数据,首都在线,受“东数西算”工程正式全面启动消息影响，A股大数据板块领涨，大数据ETF涨超3%，首都在线、奥飞数据等多只成分股涨超10%,2022-02-21 10:51:00,300738.SZ,300846,10jqka,同涨
华宝股份,华建集团,近日，华建集团建设咨询中标华宝股份上海园区产业升级项目（一期）全过程工程咨询服务,2022-02-23 14:46:00,300741.SZ,600629.SH,10jqka,供应
宁德时代,迈瑞医疗,2022年首个交易日指数高开低走，截至午盘，创业板指收跌2.19%，迈瑞医疗一度跌超10%，宁德时代跌超3%,2022-01-04 11:30:00,300750.SZ,300760.SZ,10jqka,同跌
宁德时代,翔丰华,钠离子电池板块开盘拉升，翔丰华涨超7%，宁德时代、华阳股份、立中集团跟涨,2022-01-28 09:30:00,300750.SZ,300890,10jqka,同涨
