,id,datetime,event_type,text
1354,1640357100,2021-12-24 22:45:00,财经/交易-上市,环龙控股有限公司通过港交所上市聆讯
1355,1640355900,2021-12-24 22:25:00,财经/交易-上市,淮北绿金产业投资股份有限公司提交港交所上市聆讯申请
1356,1640355600,2021-12-24 22:20:00,组织关系-加盟,力合科技与三峡科技签约合作
1357,1640354640,2021-12-24 22:04:00,财经/交易-上市,据港交所文件：Ferretti S.p.A.提交港交所上市聆讯申请
1358,1640354280,2021-12-24 21:58:00,组织关系-加盟,小鹏汽车回应打算引入中航锂电：供应链需不断完善
1359,1640354220,2021-12-24 21:57:00,财经/交易-出售/收购,庞大集团：拟合计1.86亿元出售两子公司股权
1360,1640352720,2021-12-24 21:32:00,财经/交易-出售/收购,舜宇光学科技：耗资18亿元认购蚂蚁消金6%股权
1361,1640351280,2021-12-24 21:08:00,产品行为-发布,雅本化学：预计CBD产品将延期至2023年一季度实现正式投产
1362,1640350740,2021-12-24 20:59:00,产品行为-发布,横店东磁：磁性材料产业各产品明年都有扩产规划
1363,1640349060,2021-12-24 20:31:00,财经/交易-出售/收购,泛海控股：控股股东及其一致行动人1.06亿股将被拍卖
1364,1640348160,2021-12-24 20:16:00,财经/交易-出售/收购,协创数据：协创数据：青云股权投资合伙企业拟减持不超6%股份
1365,1640348160,2021-12-24 20:16:00,财经/交易-出售/收购,众信旅游：拟合计1.8亿元转让三家公司100%股权
1366,1640347560,2021-12-24 20:06:00,产品行为-发布,华立科技：拟发行可转债募资不超过3.5亿元 用于VR、AR等...
1367,1640347320,2021-12-24 20:02:00,财经/交易-出售/收购,兴蓉环境：拟7251.24万元收购公司控股股东持有的青白江成...
1368,1640346900,2021-12-24 19:55:00,组织关系-加盟,新智认知与大华股份举行战略签约仪式
1369,1640346180,2021-12-24 19:43:00,产品行为-发布,合肥将设立总规模200亿元的政府引导母基金
1370,1640344980,2021-12-24 19:23:00,产品行为-发布,梓橦宫：终止磷酸奥司他韦干混悬剂研发
1371,1640344140,2021-12-24 19:09:00,组织关系-加盟,永辉超市入驻天娱旗下生态园
1372,1640343840,2021-12-24 19:04:00,财经/交易-上市,致富金融集团有限公司提交港交所上市聆讯申请
1373,1640342400,2021-12-24 18:40:00,组织行为-开幕,宁德时代贵州生产制造基地项目正式开工
1374,1640339640,2021-12-24 17:54:00,财经/交易-出售/收购,中国信达：出资60亿元认购重庆蚂蚁消费金融有限公司20％...
1375,1640338200,2021-12-24 17:30:00,产品行为-发布,龙蟠科技：非公开发行A股股票申请获得中国证监会受理
1376,1640338140,2021-12-24 17:29:00,财经/交易-出售/收购,碧水源：股东文剑平拟减持不超过3.94%
1377,1640337960,2021-12-24 17:26:00,竞赛行为-夺冠,同大股份：入选第六批制造业单项冠军示范企业
1378,1640337420,2021-12-24 17:17:00,财经/交易-涨价,顺鑫农业：上调部分白酒产品价格
1379,1640337360,2021-12-24 17:16:00,财经/交易-出售/收购,云海金属：合资公司42.27亿元竞得一项冶镁用白云岩矿采矿权
1380,1640337000,2021-12-24 17:10:00,财经/交易-融资,钧达股份：控股子公司拟112亿元投资16GW高效太阳能电池片...
1381,1640336460,2021-12-24 17:01:00,组织关系-加盟,东方日升与越南电力集团签署百兆瓦级EPC项目
1382,1640334480,2021-12-24 16:28:00,财经/交易-涨停,红日药业今日涨停 1家机构净买入3960.76万元
1383,1640334240,2021-12-24 16:24:00,财经/交易-跌停,永太科技今日跌停 2家机构净卖出2.39亿元
1384,1640334180,2021-12-24 16:23:00,财经/交易-涨停,九安医疗再度涨停，2家机构专用席位净买入8099.95万元
1385,1640334000,2021-12-24 16:20:00,产品行为-发布,卧龙电驱首台永磁直驱风力发电机研制成功
1386,1640333640,2021-12-24 16:14:00,产品行为-发布,香港交易所推出新股票期货合约及股票期权类别
1387,1640331180,2021-12-24 15:33:00,产品行为-发布,小米将推出首款自研充电芯片
1388,1640331180,2021-12-24 15:33:00,产品行为-发布,长华股份：“汽车冲焊件（武汉）生产基地建设项目”正式投产
1389,1640329020,2021-12-24 14:57:00,组织关系-加盟,中国船舶集团总部正式迁驻上海
1390,1640327760,2021-12-24 14:36:00,财经/交易-出售/收购,美团全资入股餐饮服务平台菜么么
1391,1640327280,2021-12-24 14:28:00,产品行为-发布,华铁股份核心产品粉末冶金闸片获复兴号动车组试用证书
1392,1640325840,2021-12-24 14:04:00,财经/交易-涨停,天下秀午后触及涨停
1393,1640325420,2021-12-24 13:57:00,产品行为-发布,集邦咨询：三星NAND Flash生产未受西安疫情影响
1394,1640324520,2021-12-24 13:42:00,产品行为-发布,易华录：目前正在有序推动优质资产证券化
1395,1640318820,2021-12-24 12:07:00,产品行为-发布,昊华科技：电子特气项目一期2021年底投产 PVDF明年上半年...
1396,1640223720,2021-12-23 09:42:00,产品行为-发布,梦网科技：已成立元宇宙工程实验室 并尝试探索适合公司的...
1397,1640223180,2021-12-23 09:33:00,财经/交易-涨停,雅本化学触及涨停（19.66%） 公司未与辉瑞公司直接签署任...
1398,1640222760,2021-12-23 09:26:00,组织关系-退出,腾讯、搜狗退出知乎股东
1399,1640220840,2021-12-23 08:54:00,产品行为-发布,华安证券：工业软件赛道将成为未来发展重点
1400,1640220000,2021-12-23 08:40:00,财经/交易-降价,韵达股份：预计明年快递行业价格不太可能大幅度下滑
1401,1640219160,2021-12-23 08:26:00,财经/交易-出售/收购,早间公告：力盛赛车拟受让悦动天下25%股份
1402,1640218140,2021-12-23 08:09:00,财经/交易-出售/收购,京东集团：腾讯控股有限公司目前间接持有本公司已发行股...
1403,1640217060,2021-12-23 07:51:00,财经/交易-降价,国泰君安：面板价格降幅延续收敛趋势，黑电板块短期内仍...
1404,1640216820,2021-12-23 07:47:00,财经/交易-融资,中国移动战略投资超聚变：持股比例约10%
1405,1640213160,2021-12-23 06:46:00,财经/交易-涨价,最大权益基金提高申购限额 “酒友”们又心动了
1406,1640272380,2021-12-23 23:13:00,产品行为-发布,迈为股份：银浆降本新突破，推出全新全开口太阳能电池钢...
1407,1640269200,2021-12-23 22:20:00,司法行为-立案,*ST美尚：因信息披露违法违规等遭证监会立案
1408,1640267400,2021-12-23 21:50:00,产品行为-发布,比亚迪汉第15万辆新车下线
1409,1640265900,2021-12-23 21:25:00,财经/交易-出售/收购,亚玛顿：拟通过发行股份及支付现金购买持有的凤阳硅谷100...
1410,1640264940,2021-12-23 21:09:00,产品行为-发布,金通灵：氢燃料电池空压机生产线明年投产
1411,1640263860,2021-12-23 20:51:00,产品行为-发布,富满微：目前已有wifi6开关芯片批量出货
1412,1640263740,2021-12-23 20:49:00,产品行为-发布,12月23日晚间公告集锦：中国移动中签号出炉
1413,1640263200,2021-12-23 20:40:00,产品行为-发布,中国华融：非公开发行H股股份获中国证监会核准
1414,1640260920,2021-12-23 20:02:00,财经/交易-出售/收购,翰宇药业：拟出售健麾信息不超6%股份
1415,1640260440,2021-12-23 19:54:00,组织关系-加盟,佳士科技：公司实控人将变更为潘磊
1416,1640260440,2021-12-23 19:54:00,组织关系-加盟,长城证券：加入联合国支持的负责任投资原则组织
1417,1640260080,2021-12-23 19:48:00,财经/交易-出售/收购,鞍重股份回复深交所关注函：收购金辉再生股份有利于提升...
1418,1640258400,2021-12-23 19:20:00,财经/交易-上市,中梁百悦智佳服务有限公司通过港交所上市聆讯
1419,1640257260,2021-12-23 19:01:00,产品行为-发布,赣锋锂业：腾远钴业在创业板首次公开发行股票获证监会同...
1420,1640256420,2021-12-23 18:47:00,司法行为-罚款,宋都股份：董事长被证监会处以1.1亿元罚款
1421,1640256360,2021-12-23 18:46:00,财经/交易-出售/收购,天秦装备：持股5%以上股东及其一致行动人拟合计减持不超过6%
1422,1640256300,2021-12-23 18:45:00,组织关系-裁员,百度MEG裁员？知情人士：教育、游戏等业务有小规模调整
1423,1640254920,2021-12-23 18:22:00,产品行为-发布,AutoX公开RoboTaxi超级工厂，全无人驾驶生产线对外亮相
1424,1640254560,2021-12-23 18:16:00,财经/交易-融资,新希望：与农银投资签署投资协议并向子公司增资
1425,1640254320,2021-12-23 18:12:00,财经/交易-出售/收购,科力远：控股子公司拟向长安汽车转让专利权
1426,1640253960,2021-12-23 18:06:00,产品行为-发布,百度营销布局元宇宙等未来场景 正式发布 “星光计划”
1427,1640253180,2021-12-23 17:53:00,产品行为-发布,贝达药业贝伐珠单抗注射液（贝安汀）新增四项适应症申请...
1428,1640253000,2021-12-23 17:50:00,产品行为-发布,嵘泰股份：拟发行可转债募资不超过6.5亿元
1429,1640252880,2021-12-23 17:48:00,财经/交易-融资,天际股份：拟定增募资不超过21.1亿元
1430,1640251620,2021-12-23 17:27:00,产品行为-发布,贝达药业：贝伐珠单抗注射液新增适应症补充申请获得受理
1431,1640251260,2021-12-23 17:21:00,竞赛行为-夺冠,洁美科技：公司入选第六批制造业单项冠军企业
1432,1640251140,2021-12-23 17:19:00,产品行为-发布,横店东磁：年产2GW高效组件项目投产
1433,1640249520,2021-12-23 16:52:00,产品行为-发布,佳都科技：IDPS城市交通大脑已在多地应用 正在加快推广
1434,1640248860,2021-12-23 16:41:00,产品行为-发布,维信诺为华为折叠屏新机P50 Pocket供应屏幕
1435,1640248560,2021-12-23 16:36:00,财经/交易-融资,华润置地：获授1亿美元贷款融资
1436,1640248200,2021-12-23 16:30:00,财经/交易-涨停,太阳能今日涨停 1家机构净买入1.24亿元
1437,1640248080,2021-12-23 16:28:00,财经/交易-跌停,中锐股份今日跌停 湖州劳动路净卖出4251.98万元
1438,1640247900,2021-12-23 16:25:00,财经/交易-跌停,陕西金叶今日跌停，1家机构专用席位净卖出247.97万元
1439,1640247840,2021-12-23 16:24:00,财经/交易-融资,龙大肉食：拟8亿元投资中国西部肉制品生产基地高端肉制品...
1440,1640247180,2021-12-23 16:13:00,财经/交易-出售/收购,新中港：出售碳排放配额计划执行完毕 累计出售50万吨
1441,1640245020,2021-12-23 15:37:00,财经/交易-出售/收购,正泰电器：拟将杭州泰景100%股权转让予三峡能源
1442,1640241360,2021-12-23 14:36:00,产品行为-发布,力盛赛车上演天地板
1443,1640241180,2021-12-23 14:33:00,产品行为-发布,延华智能上演地天板
1444,1640240940,2021-12-23 14:29:00,产品行为-发布,至纯科技：第100台湿法设备顺利出机
1445,1640237880,2021-12-23 13:38:00,组织行为-开幕,西藏珠峰阿根廷锂盐湖项目正式开工
1446,1640237820,2021-12-23 13:37:00,产品行为-发布,新天科技：地下水管理条例出台有利于公司相关产品推广和应用
1447,1640234820,2021-12-23 12:47:00,产品行为-发布,百济神州宣布凯泽百在中国正式供应
1448,1640142840,2021-12-22 11:14:00,产品行为-发布,顺网科技：推动GPU边缘算力发展；将在公司内开展元宇宙主...
1449,1640141640,2021-12-22 10:54:00,产品行为-发布,兴发集团：湖北三峡实验室在宜昌揭牌 定位绿色化工
1450,1640140560,2021-12-22 10:36:00,财经/交易-涨价,芒果TV将上调会员价格
1451,1640139420,2021-12-22 10:17:00,产品行为-发布,新华社将发行中国首套“新闻数字藏品”NFT
1452,1640139420,2021-12-22 10:17:00,产品行为-发布,恒生电子：新一代资产管理系统O45在华宝基金正式上线
1453,1640137860,2021-12-22 09:51:00,产品行为-发布,深天马A：在AMOLED领域已量产项目和正在开发的项目已实现...
1454,1640133720,2021-12-22 08:42:00,产品行为-发布,中信证券：高级别自动驾驶商业发展预期有望爆发
1455,1640132820,2021-12-22 08:27:00,财经/交易-降价,中信建投：预期未来煤价仍有进一步下降的空间
1456,1640132520,2021-12-22 08:22:00,财经/交易-降息,中信建投：降息不影响净息差，经济托底利好银行股估值
1457,1640132160,2021-12-22 08:16:00,组织关系-加盟,斯莱克：与东莞阿李签署了股权投资意向性协议
1458,1640185200,2021-12-22 23:00:00,财经/交易-涨价,美股特斯拉涨超5%
1459,1640183100,2021-12-22 22:25:00,财经/交易-融资,文科园林：拟向佛山建投定增募资不超过2.92亿元
1460,1640177100,2021-12-22 20:45:00,产品行为-发布,大北农：转基因性状产品最快会在明年三季度四季度产生利润
1461,1640176560,2021-12-22 20:36:00,组织行为-开幕,芯密科技二期项目在临港开业
1462,1640174820,2021-12-22 20:07:00,产品行为-发布,浙江台州综合保税区获批设立，将加速对外开放进程
1463,1640174820,2021-12-22 20:07:00,产品行为-发布,北汽福田发布行业首个技术品牌
1464,1640173440,2021-12-22 19:44:00,产品行为-发布,雷曼光电发布LEDPLAY巨幕新品 发力超大尺寸家用显示市场
1465,1640173140,2021-12-22 19:39:00,财经/交易-出售/收购,东方盛虹143.6亿元并购重组事项获证监会无条件通过
1466,1640171520,2021-12-22 19:12:00,产品行为-发布,中国移动和华为联合举办5G-Advanced 双链融合无线创新成...
1467,1640171340,2021-12-22 19:09:00,产品行为-发布,中国移动：回拨后本次网上发行中签率为0.12411863%（含超...
1468,1640171100,2021-12-22 19:05:00,财经/交易-出售/收购,豪森股份：拟通过发行股份方式购买新浦自动化100%的股权
1469,1640169900,2021-12-22 18:45:00,财经/交易-出售/收购,华友钴业：拟4.22亿美元收购津巴布韦前景锂矿公司100%股...
1470,1640168220,2021-12-22 18:17:00,财经/交易-出售/收购,东方中科：拟受让北汇信息51%股权
1471,1640167320,2021-12-22 18:02:00,财经/交易-出售/收购,新纶新材：控股股东拟转让2.39%股份偿还股票质押式回购业...
1472,1640167200,2021-12-22 18:00:00,产品行为-发布,凯利泰：金属接骨螺钉马来西亚注册证获批
1473,1640167080,2021-12-22 17:58:00,产品行为-发布,浙江东日：拟发行可转债募资不超过6亿元
1474,1640165400,2021-12-22 17:30:00,财经/交易-出售/收购,北向资金今日净卖出立讯精密6.46亿元
1475,1640165280,2021-12-22 17:28:00,财经/交易-出售/收购,聚光科技：拟将回购股份价格上限由18.98元/股上调为40元/股
1476,1640164680,2021-12-22 17:18:00,财经/交易-出售/收购,世茂服务：12月22日耗资539.21万港元回购100万股
1477,1640164560,2021-12-22 17:16:00,财经/交易-出售/收购,中电兴发：股东束龙胜拟减持不超过1.53%
1478,1640163900,2021-12-22 17:05:00,财经/交易-出售/收购,长春高新：拟0.52亿元收购杭州沃维医疗68%的股权
1479,1640163900,2021-12-22 17:05:00,财经/交易-出售/收购,新中港：拟出售公司2019年、2020年碳排放配额结余量50万吨
1480,1640161860,2021-12-22 16:31:00,财经/交易-降价,科大讯飞今日出现超6亿元折价大宗交易，成交价每股47.76元
1481,1640161620,2021-12-22 16:27:00,财经/交易-出售/收购,德赛电池五天三板 1家机构净买入6292.03万元
1482,1640161500,2021-12-22 16:25:00,财经/交易-出售/收购,中锐股份10天8板 1家机构净卖出7457.02万元
1483,1640161380,2021-12-22 16:23:00,财经/交易-涨停,九安医疗今日再度涨停，1家机构专用席位净买入3586.09万元
1484,1640161380,2021-12-22 16:23:00,财经/交易-涨停,汇绿生态今日涨停走出六连板 1家机构净卖出1438.60万元
1485,1640161140,2021-12-22 16:19:00,竞赛行为-夺冠,浩洋股份：入选第六批制造业单项冠军示范企业
1486,1640160900,2021-12-22 16:15:00,财经/交易-出售/收购,天顺风能：公司董事朱彬累计增持10万股
1487,1640155380,2021-12-22 14:43:00,财经/交易-跌停,湖南天雁触及跌停
1488,1640151960,2021-12-22 13:46:00,产品行为-发布,中国石油成立深圳新能源研究院，注册资本1亿元
1489,1640151660,2021-12-22 13:41:00,财经/交易-降价,房地产开发板块午后持续降温
1490,1640151060,2021-12-22 13:31:00,组织关系-加盟,韩国双龙汽车签约比亚迪携手研发动力电池
1491,1640149560,2021-12-22 13:06:00,产品行为-发布,山西证券：2022年5G应用将具备更多投资机会
1492,1640058600,2021-12-21 11:50:00,产品行为-发布,广汽：未来3年内发布多款基于华为MDC的战略车型
1493,1640055000,2021-12-21 10:50:00,产品行为-发布,骆驼股份：便携式储能产品将在明年上半年推出
1494,1640054820,2021-12-21 10:47:00,产品行为-发布,星辉娱乐：依托区块链、VR等新技术的元宇宙游戏是游戏发...
1495,1640050080,2021-12-21 09:28:00,财经/交易-涨停,中装建设一字涨停
1496,1640049900,2021-12-21 09:25:00,财经/交易-跌停,A股三大指数集体低开
1497,1640043840,2021-12-21 07:44:00,财经/交易-降息,中信建投：本次降息对银行估值的影响非常正面
1498,1640043540,2021-12-21 07:39:00,财经/交易-降息,光大证券：LPR降息对利率债并无利好
1499,1640043420,2021-12-21 07:37:00,财经/交易-出售/收购,中芯国际竞得一宗工业用地 将用于12英寸晶圆代工生产
1500,1640094240,2021-12-21 21:44:00,财经/交易-上市,数科集团控股有限公司向港交所提交上市申请书
1501,1640093880,2021-12-21 21:38:00,财经/交易-上市,首次公开集资额逾3000亿港元 2021年港交所新股市场活跃
1502,1640090700,2021-12-21 20:45:00,财经/交易-出售/收购,世茂股份回复问询函：转让物业管理业务资产交易并不涉及...
1503,1640087640,2021-12-21 19:54:00,产品行为-发布,锐明技术：目前正在对EDR进行深度研究 计划明年有相关产...
1504,1640087220,2021-12-21 19:47:00,财经/交易-出售/收购,金溢科技：股东杨成拟减持不超过1.04%
1505,1640086800,2021-12-21 19:40:00,产品行为-发布,比亚迪挪威第1000台唐EV顺利交付
1506,1640086680,2021-12-21 19:38:00,财经/交易-出售/收购,古鳌科技：收购北京东高51%的股权是考虑各方面因素的基础...
1507,1640086200,2021-12-21 19:30:00,财经/交易-出售/收购,亚联发展：拟转让大连亚联100%股权
1508,1640086080,2021-12-21 19:28:00,财经/交易-出售/收购,初灵信息：控股股东拟减持不超2.97%股份
1509,1640085900,2021-12-21 19:25:00,财经/交易-融资,欧菲光：拟使用募集资金向全资子公司合肥晶超增资2亿元实...
1510,1640084640,2021-12-21 19:04:00,产品行为-发布,京东方发布中国半导体显示首个技术品牌
1511,1640084580,2021-12-21 19:03:00,财经/交易-出售/收购,海螺水泥：拟17.6亿元认购西部建设非公开发行股份
1512,1640083740,2021-12-21 18:49:00,产品行为-获奖,常熟汽饰获颁“2021华为智能汽车解决方案优秀合作伙伴”
1513,1640082000,2021-12-21 18:20:00,产品行为-获奖,龙蟠科技获评“南京市制造业百强企业”
1514,1640081640,2021-12-21 18:14:00,财经/交易-出售/收购,中国软件：拟采购800台长城2500芯片服务器用于云平台建设
1515,1640080860,2021-12-21 18:01:00,产品行为-发布,平高电气：首条表面贴装技术产线启动生产
1516,1640079540,2021-12-21 17:39:00,产品行为-发布,东风公司、中国移动、中国远洋海运 “智慧港口2.0”启动...
1517,1640079000,2021-12-21 17:30:00,财经/交易-出售/收购,北向资金今日净卖出五粮液6.65亿元
1518,1640077920,2021-12-21 17:12:00,产品行为-发布,华扬联众携手工商银行 开展数字人民币合作
1519,1640077800,2021-12-21 17:10:00,财经/交易-出售/收购,光电股份：兵工财务公司拟减持不超过2%
1520,1640076660,2021-12-21 16:51:00,财经/交易-出售/收购,宏柏新材：拟以3000万元-6000万元回购股份
1521,1640076600,2021-12-21 16:50:00,产品行为-发布,首个国产元宇宙百度“希壤”正式开放内测：率先实现10万...
1522,1640076480,2021-12-21 16:48:00,产品行为-发布,佳兆业锦恒财富产品第二期本息已完成兑付
1523,1640075820,2021-12-21 16:37:00,产品行为-发布,以岭药业：解郁除烦胶囊获得药品注册证书
1524,1640075640,2021-12-21 16:34:00,财经/交易-出售/收购,多氟多：公司监事王轶皓增持18800股
1525,1640075400,2021-12-21 16:30:00,财经/交易-出售/收购,方正电机：股东张敏拟减持不超过3%
1526,1640075220,2021-12-21 16:27:00,财经/交易-涨停,方直科技今日涨停 中国银河绍兴证券营业部净买入1753.75万元
1527,1640075040,2021-12-21 16:24:00,财经/交易-跌停,美盛文化今日跌停，1家机构专用席位净卖出5002.52万元
1528,1640075040,2021-12-21 16:24:00,财经/交易-跌停,中锐股份今日跌停 1家机构净买入7090.78万元
1529,1640074980,2021-12-21 16:23:00,组织关系-辞/离职,贵广网络：独立董事辞职
1530,1640074560,2021-12-21 16:16:00,组织关系-辞/离职,*ST中新：公司董事及董事长周庭坚辞职
1531,1640074440,2021-12-21 16:14:00,产品行为-发布,广汽集团、文远知行、如祺出行三方战略合作，明年将上线...
1532,1640074080,2021-12-21 16:08:00,财经/交易-融资,特变电工：控股子公司拟8.2亿元投资技术改造工程项目
1533,1640073840,2021-12-21 16:04:00,司法行为-起诉,长电科技对甬矽电子提起不正当竞争诉讼
1534,1640073060,2021-12-21 15:51:00,财经/交易-出售/收购,安记食品：股东及董监高拟合计减持不超过3%
1535,1640071920,2021-12-21 15:32:00,产品行为-发布,凌钢股份：终止面向专业投资者公开发行不超10亿元公司债券
1536,1640069940,2021-12-21 14:59:00,产品行为-发布,国网新源黑龙江荒沟抽水蓄能电站首台机组投产发电
1537,1640065860,2021-12-21 13:51:00,财经/交易-涨停,金山股份走出7连板
1538,1639971840,2021-12-20 11:44:00,财经/交易-出售/收购,12月20日午间公告一览：宏大爆破拟筹划购买内蒙古生力民...
1539,1639969680,2021-12-20 11:08:00,财经/交易-降价,韩国11月汽车生产、内销与出口均同比下降
1540,1639968300,2021-12-20 10:45:00,财经/交易-降价,港股恒指跌1%
1541,1639968180,2021-12-20 10:43:00,财经/交易-降息,光大证券：LPR“降息”有助于稳定宏观经济
1542,1639966500,2021-12-20 10:15:00,财经/交易-涨价,章源钨业上调2021年12月下半月长单报价
1543,1639965180,2021-12-20 09:53:00,财经/交易-涨停,四川长虹触及涨停
1544,1639964700,2021-12-20 09:45:00,财经/交易-降价,电力板块下挫
1545,1639963920,2021-12-20 09:32:00,财经/交易-降价,中铝国际港股下挫
1546,1639963500,2021-12-20 09:25:00,财经/交易-跌停,A股三大指数集体低开
1547,1639962360,2021-12-20 09:06:00,产品行为-发布,2022年三星将发布专门为电动汽车和自动驾驶汽车市场创建...
1548,1639961220,2021-12-20 08:47:00,财经/交易-降价,中金公司：2022年油脂价格或整体震荡回落
1549,1639956240,2021-12-20 07:24:00,财经/交易-降息,中泰证券：降息必要性上升，阶段性机会开启
1550,1640010660,2021-12-20 22:31:00,财经/交易-涨停,百济神州美股涨3.5%
1551,1640009880,2021-12-20 22:18:00,产品行为-发布,玲珑轮胎“7+5”战略加快逆周期布局 长春基地首条产品下线
1552,1640007780,2021-12-20 21:43:00,产品行为-发布,中国电信计划1月择机推动5G消息商用，方案正在制定中
1553,1640006220,2021-12-20 21:17:00,司法行为-起诉,辛有志起诉快手，案由：网络侵权责任纠纷
1554,1640005080,2021-12-20 20:58:00,产品行为-发布,vivo：推送平台将在数据一致性、易用性等方面持续投入建设
1555,1640004660,2021-12-20 20:51:00,财经/交易-出售/收购,振东制药：控股股东拟减持不超6%股份
1556,1640004060,2021-12-20 20:41:00,财经/交易-融资,*ST巴士：拟向控股股东天纪投资定增募资不超过1.67亿元
1557,1640003940,2021-12-20 20:39:00,财经/交易-融资,科泰电源：向智光储能增资1亿元
1558,1640003820,2021-12-20 20:37:00,财经/交易-出售/收购,金莱特：大股东蒋小荣拟减持不超过2%
1559,1640003100,2021-12-20 20:25:00,财经/交易-出售/收购,航天发展：向航天发展增发股权收购航天发展持有的重庆金...
1560,1640003100,2021-12-20 20:25:00,财经/交易-出售/收购,信息发展：董事长拟减持不超3%股份
1561,1640002020,2021-12-20 20:07:00,产品行为-发布,中装建设：拟与鸿蒙时代等联合开发元宇宙应用等项目
1562,1640000640,2021-12-20 19:44:00,产品行为-发布,赢合科技：拟在德国多特蒙德市设立孙公司
1563,1639999920,2021-12-20 19:32:00,财经/交易-出售/收购,润阳科技：四名股东拟合计减持不超过5.52%
1564,1639999740,2021-12-20 19:29:00,产品行为-发布,百川畅银：向不特定对象发行可转换公司债券预案
1565,1639999620,2021-12-20 19:27:00,竞赛行为-夺冠,硅宝科技：入选第六批制造业单项冠军示范企业
1566,1639999020,2021-12-20 19:17:00,财经/交易-出售/收购,小米集团：以每股17.64港元-17.8港元的价格回购275万股股票
1567,1639998000,2021-12-20 19:00:00,财经/交易-出售/收购,中国飞鹤：今日耗资523万港元回购50万股
1568,1639995780,2021-12-20 18:23:00,产品行为-发布,理工光科：向特定对象发行股票申请获得中国证监会同意注...
1569,1639995600,2021-12-20 18:20:00,财经/交易-出售/收购,百利科技：控股股东新海新投资拟将其持有的5%股份转让给...
1570,1639995180,2021-12-20 18:13:00,产品行为-发布,龙元建设：公开发行A股可转换公司债券中国证监会发审委暂...
1571,1639990260,2021-12-20 16:51:00,财经/交易-跌停,中天科技今日跌停 2家机构净卖出1.74亿元
1572,1639989420,2021-12-20 16:37:00,财经/交易-出售/收购,康恩贝：将本次公开挂牌转让贵州拜特公司100%股权予以撤牌
1573,1639988820,2021-12-20 16:27:00,财经/交易-跌停,晶澳科技今日跌停 3家机构净卖出1.35亿元
1574,1639988760,2021-12-20 16:26:00,财经/交易-出售/收购,中锐股份八天七板 今日1家机构净卖出6146.27万元
1575,1639988280,2021-12-20 16:18:00,产品行为-发布,茅台推股东平价购酒新政？多地专营店称“未接到通知”
1576,1639983900,2021-12-20 15:05:00,产品行为-发布,晓程科技：近期研发了一款矿山用雷管电子控制芯片
1577,1639983540,2021-12-20 14:59:00,产品行为-发布,兴业证券王涵：政策托底发力将聚焦在“两新一重”投资方面
1578,1639982160,2021-12-20 14:36:00,财经/交易-跌停,歌尔股份触及跌停
1579,1639981440,2021-12-20 14:24:00,产品行为-发布,京东在济宁成立互联网医院新公司 注册资本1000万
1580,1639981020,2021-12-20 14:17:00,财经/交易-降价,上证指数跌幅扩大至1%
1581,1639980600,2021-12-20 14:10:00,财经/交易-出售/收购,恒大集团成都两宗地块因超过两年未动工，被政府无偿收回
1582,1639977600,2021-12-20 13:20:00,财经/交易-涨停,中国能建A股午后触及涨停
1583,1639977180,2021-12-20 13:13:00,产品行为-发布,中兴通讯与东软睿驰达成战略合作 共同打造新一代车用操作...
1584,1639975020,2021-12-20 12:37:00,财经/交易-降价,民生银行温彬：1年期LPR下降体现金融加大对降成本的支持力度
1585,1639973160,2021-12-20 12:06:00,竞赛行为-夺冠,中国广核：中广核达胜入选工信部第六批制造业单项冠军示...
1586,1639915920,2021-12-19 20:12:00,财经/交易-出售/收购,大为股份：拟6000万元购买芯汇群40%股权
1587,1639914120,2021-12-19 19:42:00,组织关系-加盟,12月19日晚间公告集锦：鼎胜新材与宁德时代签订框架性合...
1588,1639909680,2021-12-19 18:28:00,财经/交易-上市,杭州博日科技股份有限公司通过港交所上市聆讯
1589,1639907400,2021-12-19 17:50:00,财经/交易-出售/收购,创业慧康：控股股东、实际控制人及一致行动人拟合计减持...
1590,1639907220,2021-12-19 17:47:00,财经/交易-出售/收购,双杰电气：特定股东拟合计减持不超过2.04%
1591,1639906800,2021-12-19 17:40:00,财经/交易-出售/收购,泸州老窖：拟5.73亿元参与竞拍土地使用权 用于生产建设项目
1592,1639903380,2021-12-19 16:43:00,组织关系-加盟,北方稀土：与中国稀土控股有限公司签署战略合作框架协议
1593,1639903080,2021-12-19 16:38:00,财经/交易-涨价,中信建投：白酒相继提价，引领品牌及消费升级
1594,1639899540,2021-12-19 15:39:00,组织关系-辞/离职,山西汾酒：李秋喜董事长到龄退休辞职
1595,1639899360,2021-12-19 15:36:00,财经/交易-出售/收购,中新集团：股东新工集团拟减持不超过0.9%
1596,1639889040,2021-12-19 12:44:00,产品行为-发布,长城汽车哈弗神兽越级上市
1597,1639828020,2021-12-18 19:47:00,产品行为-发布,蔚来发布NIO Power 2022年最新计划
1598,1639827840,2021-12-18 19:44:00,产品行为-发布,蔚来：ET7将于1月20日开启锁单，3月28日开启交付
1599,1639816920,2021-12-18 16:42:00,组织关系-加盟,陈果出任中信建投证券首席策略官
1600,1639812420,2021-12-18 15:27:00,产品行为-发布,京东正式上线灵稀数字藏品交易平台 首款数字藏品发售
1601,1639710780,2021-12-17 11:13:00,产品行为-发布,腾讯9款应用逐步恢复更新 系“过渡性行政指导”后首次
1602,1639710360,2021-12-17 11:06:00,财经/交易-降价,港股恒指跌1%
1603,1639709520,2021-12-17 10:52:00,财经/交易-降价,港股医美概念股走低
