head,tail,sentence,time,head_code,tail_code,src,relation
中信证券,中国银行,每日经济新闻消息，据悉，中信证券固定收益团队发布最新报告指出：11月8日，中国银行间市场交易商协会公告《“第二支箭”延期并扩容支持民营企业债券融资再加力》，民企融资再度引发关注,2022-11-11 10:19:00,600030.SH,601988,10jqka,未知Unknown
康龙化成,药明康德,港股医药股普遍走高，药明生物涨超14%，康龙化成涨近10%，信达生物涨近9%，金斯瑞生物科技涨超9%，药明康德涨超6%,2022-11-11 09:23:00,300759.SZ,603259.SH,10jqka,同涨
比亚迪,国新能源,恒指高开6.46%，恒生科技指数大幅高开9.91%；新能源汽车股、制药回暖，内房、有色、餐饮等多板块普遍高开；科网股全线上涨，腾讯控股、阿里巴巴高开超9%；比亚迪股份高开超8%，10月我国新能源汽车产销量再创新高，同比增速均超80%,2022-11-11 09:21:00,002594.SZ,600617.SH,10jqka,同涨
大禹节水,敦煌种业,大禹节水公告，与酒泉市政府、敦煌种业、奥凯种机、酒泉农发集团为全面贯彻落实种业振兴行动战略部署，加快种业强市建设进程，建设现代化高标准种业基地，经酒泉市政府及其他签约方充分协商，签订《框架协议一》,2022-11-11 07:44:00,300021.SZ,600354.SH,10jqka,合作
崇达技术,歌尔股份,崇达技术近期接受投资者调研时称，歌尔股份这次AirPods被苹果砍单对子公司普诺威影响非常小，因为普诺威供应的IC载板产品主要应用于AirPods的麦克风产品，麦克风产品作为AirPods的零部件在供应端未受较大影响,2022-11-11 21:28:00,002815.SZ,002241.SZ,10jqka,供应
中青旅,中国船舶,据中青旅11月11日消息，中青旅商旅公司近日成功中标成为中国船舶集团差旅服务商,2022-11-11 20:12:00,600138.SH,600150.SH,10jqka,供应
博世科,华友钴业,博世科公告，近日，公司与浙江华友钴业股份有限公司（简称“华友钴业”）的全资子公司广西华友新材料有限公司（简称“华友新材料公司”）共同签署了《新能源电池材料回收利用合作框架协议》，双方拟在新能源电池回收领域建立长期战略合作关系，...,2022-11-11 19:17:00,300422.SZ,603799.SH,10jqka,合作
华工科技,长飞光纤,据华工科技官微，11月11日，华工科技产业股份有限公司与长飞光纤光缆股份有限公司签署战略合作协议,2022-11-11 19:10:00,000988.SZ,601869.SH,10jqka,合作
中兴通讯,中国联通,据中兴通讯官微，近日，中国联通公布2022年智能城域设备集中采购项目中标结果，中兴通讯以第二名成绩中标,2022-11-11 19:06:00,000063.SZ,600050.SH,10jqka,供应
中兴通讯,中国联通,本次集采中标的中兴通讯ZXCTN，9000-EA系列和ZXCTN，61系列分组传送设备满足中国联通2022-2023年建设需求，将助力中国联通提高智能城域网...,2022-11-11 19:06:00,000063.SZ,600050.SH,10jqka,供应
歌尔股份,立讯精密,据界面·财联社，多位当地劳务中介向记者表示，歌尔股份被裁员工可以直接转厂至其他“果链”企业，目前以立讯精密及富士康的工厂为主,2022-11-11 18:41:00,002241.SZ,002475.SZ,10jqka,同行
竞业达,天地在线,深交所发布监管动态，本周对近期涨幅异常的“竞业达”“天地在线”进行重点监控,2022-11-11 17:40:00,003005,002995,10jqka,同行
长城汽车,江淮汽车,长城汽车、上汽大通、江淮汽车分列10月皮卡厂商销量前三,2022-11-11 16:43:00,601633.SH,600418.SH,10jqka,同行
康希诺,君实生物,港股康希诺生物跌超10%，此前一度涨超21%，领跌港股抗疫概念股；三叶草生物跌8%，君实生物跌超7%,2022-11-11 14:33:00,688185,688180,10jqka,同涨
紫金矿业,山东黄金,港股有色金属板块走高，紫金矿业、山东黄金涨超10%，招金矿业涨近9%，中国有色矿业涨超9%,2022-11-11 13:47:00,601899.SH,600547.SH,10jqka,同涨
中来股份,浙能电力,中来股份收到深交所关注函，要求说明控股股东林建伟、张育政多次筹划控制权变更的原因及合理性，前期历次筹划控制权变更的过程及终止的具体原因；请浙能电力结合自身主营业务开展情况，说明收购上市公司的目的及后续经营整合安排，是否具备与上...,2022-11-11 12:54:00,300393.SZ,600023.SH,10jqka,未知Unknown
天齐锂业,比亚迪,港股锂电池板块下挫，中国石墨、天齐锂业、比亚迪股份跌超4%，比亚迪电子等跟跌,2022-11-10 09:44:00,002466.SZ,002594.SZ,10jqka,同跌
康希诺,君实生物,港股生物科技板块异动拉升，康希诺生物涨超11%，君实生物涨超4%，荣昌生物等跟涨,2022-11-10 09:39:00,688185,688180,10jqka,同涨
中来股份,浙能电力,中来股份公告，11月10日，控股股东、实际控制人林建伟、张育政与浙江浙能电力股份有限公司签署了《股份转让协议》及《表决权委托协议》，张育政将向浙能电力协议转让其持有的公司9.70%股份，浙能电力将通过支付现金方式受让前述股份，同时林建伟...,2022-11-10 19:52:00,300393.SZ,600023.SH,10jqka,被增持
北方稀土,包钢股份,上交所就双方关联交易事项向北方稀土、包钢股份下发监管工作函,2022-11-10 19:35:00,600111.SH,600010.SH,10jqka,纠纷
中国石化,中国石油,中国石化公告，中国石化集团与中国石油集团签署无偿划转协议，拟由国务院国资委批准通过国有股份无偿划转方式将中国石化集团持有的本公司21.37亿股A股股份（约占本公司总股本的1.77%）划转给中国石油集团,2022-11-10 18:35:00,600028.SH,601857,10jqka,合作
宁波精达,宁德时代,宁波精达在互动平台表示，宁德时代麒麟电池的结构件壳体无大的变化，公司方铝壳成形装备同时可用于麒麟电池结构件生产，已有相关订单,2022-11-10 16:26:00,603088.SH,300750.SZ,10jqka,供应
众泰汽车,光大证券,众泰汽车今日涨停，成交额35.12亿元，换手率10.57%，盘后龙虎榜数据显示，光大证券宁波解放南路营业部净买入1.69亿,2022-11-10 16:26:00,000980.SZ,601788.SH,10jqka,同涨
浙能电力,中来股份,浙能电力公告，拟通过支付现金方式受让张育政持有的中来股份9.70%股份，受让价格为每股17.18元，合计受让金额18.17亿元；同时拟取得林建伟持有的中来股份10%股份对应的表决权,2022-11-10 16:06:00,600023.SH,300393.SZ,10jqka,增持
浙能电力,中来股份,本次交易完成后，浙能电力将持有中来股份9.70%的股份及19.70%的表决...,2022-11-10 16:06:00,600023.SH,300393.SZ,10jqka,未知Unknown
包钢股份,北方稀土,消息面，据第一财经，历时三个多月，包钢股份和北方稀土的稀土精矿涨价协议仍未落实,2022-11-10 14:06:00,600010.SH,600111.SH,10jqka,同涨
包钢股份,北方稀土,昨日，包钢股份公告称，其稀土精矿客户北方稀土拟于今日召开股东大会，审议稀土精矿调价事宜,2022-11-10 14:06:00,600010.SH,600111.SH,10jqka,供应
包钢股份,北方稀土,据第一财经，历时三个多月，包钢股份和北方稀土的稀土精矿涨价协议仍未落实,2022-11-10 13:12:00,600010.SH,600111.SH,10jqka,同涨
包钢股份,北方稀土,昨日，包钢股份公告称，其稀土精矿客户北方稀土拟于今日召开股东大会，审议稀土精矿调价事宜,2022-11-10 13:12:00,600010.SH,600111.SH,10jqka,未知Unknown
立讯精密,歌尔股份,据界面·财联社，Counter，point分析师Shenghao告诉财联社记者，据目前得到的消息，由于立讯精密是Airpods一供，因此歌尔股份流失的订单大概率落入立讯精密手中,2022-11-09 11:27:00,002475.SZ,002241.SZ,10jqka,同行
金隅集团,海螺水泥,港股建材水泥股走高，亚洲水泥涨超7%，华润水泥控股涨近3%，金隅集团、海螺水泥等跟涨,2022-11-09 10:03:00,601992.SH,600585,10jqka,同涨
歌尔股份,立讯精密,据界面·财联社，有消息称歌尔股份暂停生产的智能声学整机（业内普遍认为是AirPods，）产品订单流入立讯精密手中，对此立讯精密证券部人士向记者表示“这我们不方便评论”,2022-11-09 09:55:00,002241.SZ,002475.SZ,10jqka,同行
康希诺,君实生物,港股抗疫板块下跌，三叶草生物跌超8%，康希诺生物跌超4%，君实生物、平安好医生等跟跌,2022-11-09 09:53:00,688185,688180,10jqka,同跌
中国黄金,紫金矿业,港股黄金及贵金属板块多数走高，中国黄金国际涨超9%，招金矿业涨超6%，中国白银集团涨超5%，紫金矿业涨近5%,2022-11-09 09:41:00,600916,601899.SH,10jqka,同涨
中远海能,中远海发,港股海运板块多数走高，中远海能涨超5%，海丰国际涨近3%，太平洋航运、中远海发跟涨,2022-11-09 09:27:00,600026.SH,601866.SH,10jqka,同涨
洛阳钼业,天齐锂业,港股有色金属板块走高，五矿资源涨超10%，招金矿业涨超4%，洛阳钼业涨超3%，天齐锂业涨近3%,2022-11-09 09:23:00,603993.SH,002466.SZ,10jqka,同涨
赢时胜,迅游科技,“09日四大证券报纸内容精华摘要有：赢时胜拟定增募资，不超10.09亿元用于信创项目；前三季上海社融规模增量近万亿元；迅游科技并购“后遗症”，或揭开原高管利益灰幕,2022-11-09 06:24:00,300377.SZ,300467.SZ,10jqka,未知Unknown
贵州茅台,东方财富,隆基绿能、贵州茅台、东方财富分别净卖出3.59亿元、3.41亿元、2.96亿元,2022-11-09 17:30:00,600519.SH,300059.SZ,10jqka,未知Unknown
众生药业,国泰君安,众生药业今日涨停，成交额27.91亿元，换手率12.58%，盘后龙虎榜数据显示，深股通买入6493.65万元并卖出3466.14万元，国泰君安南京太平南路营业部净买入5805.49万，国盛证券宁波桑田路营业部净买入4216.66万，3家机构净卖出2.83亿元,2022-11-09 16:25:00,002317.SZ,601211.SH,10jqka,同涨
包钢股份,北方稀土,包钢股份公告，若北方稀土10日召开的临时股东大会仍不能审议通过稀土精矿调价事宜，双方无法按照现有交易模式开展稀土精矿购销，为保证公司稀土精矿销售业务的正常开展，公司拟采取竞价、拍卖等公开方式销售稀土精矿，北方稀土作为长期稳定的大...,2022-11-09 15:38:00,600010.SH,600111.SH,10jqka,被增持
比亚迪,广汽集团,港股新能源汽车股持续走低，小鹏汽车跌近7%，比亚迪股份跌超6%，蔚来跌超5%，吉利汽车跌超4%，广汽集团、华晨中国等跟跌,2022-11-09 13:54:00,002594.SZ,601238.SH,10jqka,同跌
东方电气,华能国际,港股光热发电板块走低，东方电气跌近5%，华能国际电力股份跌近3%，中国能源建设等跟跌,2022-11-08 10:30:00,600875.SH,600011,10jqka,同跌
同仁堂,药明康德,港股制药板块异动下跌，先声药业跌超4%，同仁堂科技跌近4%，歌礼制药、华领药业跌3.5%，药明康德、康诺亚等跟跌,2022-11-08 10:02:00,600085.SH,603259.SH,10jqka,同跌
君实生物,复星医药,港股抗疫概念板块走低，君实生物、歌礼制药、京东健康跌超3%，中国生物制药跌近3%，复星医药跌近2%,2022-11-08 09:55:00,688180,600196.SH,10jqka,同跌
怡亚通,金圆股份,怡亚通公告，与金圆股份签署《战略合作协议》，本框架协议签署拟共同投资开发锂资源等有关项目，旨在新能源产业上下游实现优势互补及协同发展,2022-11-08 18:10:00,002183.SZ,000546.SZ,10jqka,合作
盈峰环境,中联重科,"盈峰环境公告，近日，盈峰环境科技集团股份有限公司全资子公司长沙中联重科环境产业有限公司收到了两个项目的中标通知书，分别为福田区清扫保洁服务项目采购（B标段）和大良市容环卫绿化等综合管理项目-A标段，上述两个项目合同总额预计为47,310...",2022-11-08 17:47:00,000967.SZ,000157.SZ,10jqka,上级
石化油服,中国石化,石化油服公告，近日，全资子公司中国石化集团国际石油工程有限公司中标科威特石油公司（KOC）14部开发井钻修井机和1部深井钻机项目，合同期均为5+1年，总金额约8.3亿美元,2022-11-08 16:18:00,600871.SH,600028.SH,10jqka,上级
蓝焰控股,中曼石油,油气开采及服务震荡走强，仁智股份涨停，蓝焰控股涨超8%，中曼石油、中国海油、准油股份等跟涨,2022-11-07 11:02:00,000968.SZ,603619.SH,10jqka,同涨
中国平安,新华保险,港股保险板块拉升，保诚涨超6%，中国平安涨超5%，复星国际涨超4%，新华保险涨超3%，中国太平、中国人民保险集团涨近3%,2022-11-07 10:38:00,601318.SH,601336.SH,10jqka,同涨
康希诺,生物股份,港股康希诺生物涨超15%，报128.9港元每股，康希诺A股涨超8%，康希诺生物股份公司董事长兼首席执行官宇学峰称康希诺吸入式新冠疫苗走在世界前列，在全国各地开始全面铺开使用,2022-11-07 10:08:00,688185,600201.SH,10jqka,同涨
福莱特,福耀玻璃,港股光伏太阳能板块多数走高，信义能源涨近6%，信义光能涨超5%，新特能源涨近4%，福莱特玻璃涨近3%，信义玻璃、福耀玻璃等跟涨,2022-11-07 10:01:00,601865.SH,600660.SH,10jqka,同涨
中国神华,中煤能源,港股煤炭概念股走高，兖煤澳大利亚、伊泰煤炭涨超3%，中国神华、中煤能源涨超2%,2022-11-07 09:57:00,601088.SH,601898.SH,10jqka,同涨
招商银行,邮储银行,港股商业银行板块持续拉升，汇丰控股涨超5%，渣打银行涨超3%，招商银行涨近3%，邮储银行、渤海银行涨超2%,2022-11-07 09:46:00,600036.SH,601658,10jqka,同涨
江西铜业,中国铝业,港股稀土永磁板块走高，五矿资源涨超11%，新疆新鑫矿业涨超9%，江西铜业股份涨近6%，中国稀土、中国铝业涨近5%,2022-11-07 09:44:00,600362.SH,601600.SH,10jqka,同涨
国新文化,勤上股份,教育板块异动拉升，学大教育涨停，*ST文化、豆神教育、国新文化、勤上股份等跟涨,2022-11-07 09:38:00,600636.SH,002638.SZ,10jqka,同涨
赤峰黄金,西部黄金,贵金属概念板块活跃，金贵银业、银泰黄金涨超5%，赤峰黄金、西部黄金等跟涨,2022-11-07 09:32:00,600988.SH,601069.SH,10jqka,同涨
华灿光电,京东方,深交所向华灿光电下发关注函，要求说明New，Sure，Limited与京东方是否构成一致行动关系；在表决权委托双方产生分歧的情况下，New，Sure，Limited是否存在单方面解除表决权委托协议的权利，公司将采取何种具体措施保障后续公司控制权稳定,2022-11-07 09:28:00,300323.SZ,000725.SZ,10jqka,合作
紫金矿业,豫园股份,恒指低开0.80%，报16031.79点；恒生科技指数低开1.81%，报3205.11点；体育用品、光伏板块走高，新能源汽车板块走低；紫金矿业高开近7%，招金矿业高开近10%，紫金矿业下属全资子公司金山香港与豫园股份签署《股份转让协议》，拟40.6亿元收购招金...,2022-11-07 09:21:00,601899.SH,600655.SH,10jqka,同跌
安井食品,金地集团,会上，荆州市及相关县市区政府与安井食品、锅圈实业集团、麦金地集团、正大集团等预制菜头部企业集中签约项...,2022-11-07 09:11:00,603345.SH,600383.SH,10jqka,合作
豫园股份,紫金矿业,复星国际在港交所公告，公司非全资附属公司豫园股份与紫金矿业全资附属公司（买方）签订股份转让协议，据此，豫园股份同意出售，且买方同意购买6.54亿股招金矿业H股（截至公告日期分别占招金矿业已发行H股总数的约25.06%及已发行股份总数的约20....,2022-11-07 08:05:00,600655.SH,601899.SH,10jqka,被增持
鼎通科技,南都电源,鼎通科技近日在调研中表示，目前公司已和南都电源、蜂巢能源建立良好合作，产品主要应用于储能电池包中,2022-11-07 20:49:00,688668,300068.SZ,10jqka,合作
华谊集团,上海电气,签约仪式上，东浩兰生集团、百联集团、上实集团、东方国际、华谊集团、光明食品集团、上海电气、临港集团、绿地集团、申能...,2022-11-07 20:13:00,600623.SH,601727.SH,10jqka,合作
石基信息,中国石油,石基信息公告，公司控股子公司海石商用中标中国石油加油站管理系统3.0实施项目零售业务应用开发实施服务项目，中标金额5300万元,2022-11-07 19:40:00,002153.SZ,601857,10jqka,上级
澜起科技,聚辰股份,澜起科技公告，董事会授权公司择机处置所持聚辰股份股票，授权的有效期为12个月,2022-11-07 18:45:00,688008.SH,688123,10jqka,纠纷
富临精工,赣锋锂业,富临精工公告，与江西省横峰县人民政府、赣锋锂业签署战略合作框架协议，三方拟共同构建锂电产业链体系,2022-11-07 18:42:00,300432.SZ,002460.SZ,10jqka,合作
赛伍技术,宁德时代,赛伍技术提示风险：公司关注到有市场媒体报道称，公司涉及宁德时代概念、异质结HJT电池概念、IGBT概念,2022-11-07 18:16:00,603212,300750.SZ,10jqka,同行
五粮液,贵州茅台,北向资金今日净卖出40.32亿元，净买入中国中免1.9亿、五粮液2.45亿，净卖出贵州茅台4.27亿、TCL中环3.73亿,2022-11-07 17:30:00,000858.SZ,600519.SH,10jqka,未知Unknown
宁德时代,连云港,11月7日，宁德时代出现348.93万元平价大宗交易，成交价每股410.50元，机构卖出，安信证券连云港郁州北路接盘,2022-11-07 16:39:00,300750.SZ,601008.SH,10jqka,未知Unknown
健麾信息,翰宇药业,健麾信息公告，股东翰宇药业11月4日通过大宗交易方式减持0.19%公司股份，减持后持有股份比例由5.19%减少至4.9999%,2022-11-07 16:11:00,605186,300199.SZ,10jqka,被减持
栖霞建设,南京高科,栖霞建设公告，持股11.818%的股东南京高科股份有限公司拟减持不超1.9048%,2022-11-07 15:54:00,600533.SH,600064.SH,10jqka,被减持
天齐锂业,赣锋锂业,港股锂电池板块走高，中国石墨涨超17%，天齐锂业涨超5%，赣锋锂业、超威动力涨超3%,2022-11-07 13:03:00,002466.SZ,002460.SZ,10jqka,同涨
紫金矿业,豫园股份,紫金矿业集团股份有限公司公告称，公司下属全资子公司金山（香港）国际矿业有限公司（简称“金山香港”）或其指定的全资子公司拟通过大宗交易方式收购上海豫园旅游商城（集团）股份有限公司（简称“豫园股份”）持有的招金矿业股份有限公司（简...,2022-11-06 17:07:00,601899.SH,600655.SH,10jqka,上级
麦趣尔,东方证券,麦趣尔11月6日公告，公司于近日获悉公司控股股东新疆麦趣尔集团有限责任公司被东方证券股份有限公司起诉，将在上海金融法院开庭,2022-11-06 17:07:00,002719.SZ,600958.SH,10jqka,纠纷
东方证券,麦趣尔,东方证券股份有限公司的诉讼请求包括：请求判令麦趣尔集团向东方证券股份有限公司偿还融资本金3.03亿元；请求判令...,2022-11-06 17:07:00,600958.SH,002719.SZ,10jqka,纠纷
京东方,华灿光电,京东方A公告，拟以不超过21亿元的自筹资金认购A股创业板上市公司华灿光电定增股票，成为其第一大股东，并最终实现对上市公司的控制,2022-11-06 16:30:00,000725.SZ,300323.SZ,10jqka,未知Unknown
华灿光电,京东方,华灿光电公告，拟向京东方科技集团股份有限公司发行股票，募集资金20.84亿元，扣除发行费用后用于Micro，LED晶圆制造和封装测试基地项目及补充流动资金,2022-11-06 15:48:00,300323.SZ,000725.SZ,10jqka,被增持
宁德时代,爱尔眼科,外资机构不仅偏爱宁德时代、爱尔眼科这类A股龙头企业，如今更是广泛参与凯盛科...,2022-11-05 08:15:00,300750.SZ,300015.SZ,10jqka,同行
中远海能,中国外运,港股海运板块走高，中远海能涨超10%，中国外运、东方海外国际等跟涨,2022-11-04 09:35:00,600026.SH,601598.SH,10jqka,同涨
康希诺,君实生物,港股生物科技板块走高，巨子生物涨超15%，康希诺生物涨超10%，君实生物涨超6%，再鼎医药涨近5%，中国生物制药涨超4%,2022-11-04 09:33:00,688185,688180,10jqka,同涨
翰宇药业,中国医药,据证券日报，11月3日，翰宇药业与中国医药签署《全面战略合作协议》，双方将在市场开发、项目合作、信息渠道等多维度开展全方位战略合作,2022-11-04 03:04:00,300199.SZ,600056.SH,10jqka,合作
农业银行,建设银行,据澎湃，近日，一则关于“200元存银行15年变成88.72元”的报道备受关注，引起不少网友讨论，为什么钱存银行会越存越少，小额账户管理费是什么？记者以客户身份分别致电六大国有大型银行客服，包括中国邮政储蓄银行、中国农业银行、中国建设银行...,2022-11-04 19:05:00,601288.SH,601939,10jqka,同行
新华网,中国电信,据新华网，，近日，中国煤炭科工集团煤科院协同国家能源集团神东煤炭集团、华为有限公司、中国电信榆林分公司联合宣布，在神东乌兰木伦煤矿12407综采面完成的大上行测试中，100MHz小区带宽，上行总吞吐率达到2.2Gbps，标志着煤矿5G上行传输速率再...,2022-11-04 18:13:00,603888.SH,601728,10jqka,合作
众泰汽车,宁德时代,众泰汽车收关注函，深交所要求公司分析拟引进动力电池技术的先进性，比宁德时代相关技术更加先进的依据是否充分，相关表述是否客观、公允，是否存在误导性陈述,2022-11-04 17:43:00,000980.SZ,300750.SZ,10jqka,纠纷
宁德时代,五粮液,宁德时代、隆基绿能、五粮液分别获净买入9.86亿元、6.14亿元、5.39亿元,2022-11-04 17:30:00,300750.SZ,000858.SZ,10jqka,增持
宁德时代,海通证券,11月4日，宁德时代出现4.08亿元折价大宗交易，成交价每股345.71元，海通证券上海余姚路卖出，机构接盘,2022-11-04 17:03:00,300750.SZ,600837.SH,10jqka,被减持
东方电气,中国船舶,据东方电气官微，11月3日，中国东方电气集团有限公司与中国船舶集团有限公司在沪签署战略合作协议,2022-11-04 14:39:00,600875.SH,600150.SH,10jqka,合作
德才股份,中国建筑,据德才股份官微，11月4日，德才装饰股份有限公司与中国建筑科学研究院天津分院举行战略合作签约仪式,2022-11-04 13:53:00,605287,601668,10jqka,合作
赣锋锂业,比亚迪,港股锂电池板块持续拉升，中创新航涨近12%，赣锋锂业涨近9%，比亚迪股份涨超8%，比亚迪电子涨超5%,2022-11-04 13:30:00,002460.SZ,002594.SZ,10jqka,同涨
中远海能,中远海发,港股海运板块午后持续走高，中远海能、海丰国际涨超9%，东方海外国际涨近9%，中远海发涨近6%,2022-11-04 13:17:00,600026.SH,601866.SH,10jqka,同涨
康希诺,君实生物,恒指早盘收跌2.82%，报15381.11点；恒生科技指数跌3.64%，报3041.78点；绿色电力板块震荡走高，汽车板块走低；生物科技板块早盘领跌，康希诺生物跌超26%，君实生物跌近13%,2022-11-03 12:00:00,688185,688180,10jqka,同跌
佛山照明,乐鑫科技,近日，佛山照明与乐鑫信息科技（上海）股份有限公司（简称：乐鑫科技）签订战略合作框架协议,2022-11-03 11:15:00,000541.SZ,688018.SH,10jqka,合作
中国黄金,紫金矿业,港股金属与采矿板块走低，中国黄金国际跌超5%，五矿资源、紫金矿业跌超3%，中国宏桥跌近3%,2022-11-03 09:55:00,600916,601899.SH,10jqka,同跌
亚玛顿,森特股份,光伏板块继续活跃，爱旭股份触及涨停，股价接近前期高点，昱能科技、亚玛顿、森特股份、聆达股份等跟涨,2022-11-03 09:37:00,002623.SZ,603098.SH,10jqka,同涨
长城汽车,广汽集团,港股新能源汽车板块多数低开，蔚来跌近7%，小鹏汽车、吉利汽车跌超3%，长城汽车、广汽集团跌2.5%，理想汽车逆市涨近4%,2022-11-03 09:24:00,601633.SH,601238.SH,10jqka,同涨
坚朗五金,海康威视,据坚朗五金官微，11月2日，广东坚朗五金制品股份有限公司与杭州海康威视数字技术股份有限公司，在东莞坚朗总部签署战略合作协议,2022-11-03 09:23:00,002791.SZ,002415.SZ,10jqka,合作
坚朗五金,海康威视,特灵作为坚朗全资子公司，将成为此次坚朗五金和海康威视战略签署实际承接方,2022-11-03 09:23:00,002791.SZ,002415.SZ,10jqka,合作
佳创视讯,锋尚文化,据证券日报，11月2日，虚拟现实概念股掀涨停潮，佳创视讯、凡拓数创、锋尚文化等多家公司股票涨停，虚拟现实概念指数上涨3.34%,2022-11-03 03:45:00,300264.SZ,300860,10jqka,同涨
中国化学,际华集团,据证券时报，11月3日，中国化学工程集团有限公司与新兴际华集团有限公司战略合作框架协议签约仪式在中国化学总部举行,2022-11-03 22:47:00,601117.SH,601718.SH,10jqka,合作
比亚迪,九安医疗,比亚迪股份：10月新能源汽车销量21.78万辆；藏格矿业：子公司收到通知，要求放弃对加拿大超级锂业公司的投资；珠江股份：重大资产置换尚处于筹划阶段，尚存在重大不确定性；九安医疗：控股股东拟减持公司不超2%股份,2022-11-03 20:17:00,002594.SZ,002432.SZ,10jqka,未知Unknown
欣旺达,中伟股份,欣旺达公告，公司与中伟股份于2022年11月3日签署《战略合作框架协议》,2022-11-03 19:43:00,300207.SZ,300919,10jqka,合作
上海沿浦,比亚迪,上海沿浦公告，近期收到重要客户-东风李尔汽车座椅有限公司惠州分公司的《定点通知书》，上海沿浦将为该客户一款车型（比亚迪-汉）的整椅生产供应整套汽车座椅骨架总成；该项目的生命周期是2年（2023年-2024年），预计产生5.0763亿元人民币的营...,2022-11-03 16:53:00,605128,002594.SZ,10jqka,供应
中国人寿,中国中车,据上证报，记者3日获悉，中国人寿近日与中国中车签署战略合作协议,2022-11-03 14:21:00,601628.SH,601766.SH,10jqka,合作
复星医药,新华制药,港股医美概念股持续走高，复星医药涨超9%，时代天使涨超7%，山东新华制药股份涨超5%，现代牙科涨近5%,2022-11-02 10:28:00,600196.SH,000756.SZ,10jqka,同涨
泰格医药,康龙化成,港股CXO概念持续走高，维亚生物涨近10%，泰格医药、康龙化成涨近8%，金斯瑞生物科技涨近6%,2022-11-02 10:00:00,300347.SZ,300759.SZ,10jqka,同涨
三七互娱,完美世界,记者梳理发现，包括三七互娱、完美世界等头部公司业绩增速普遍不理想，这与报告期内缺乏新品关系密切,2022-11-02 07:09:00,002555.SZ,002624.SZ,10jqka,同行
蓝色光标,招商银行,据蓝色光标公众号，目前，内容宇宙平台已在蓝标集团内部试运行，并为联想、京东、PICO、伊利、招商银行、路特斯汽车等知名品牌提供了服务,2022-11-02 20:37:00,300058.SZ,600036.SH,10jqka,供应
翰宇药业,君实生物,新冠治疗概念板冲高回落，翰宇药业打开涨停板，君实生物大幅回落，众生医药、科兴制药等纷纷回落,2022-11-02 14:10:00,300199.SZ,688180,10jqka,同涨
广汽集团,比亚迪,港股汽车股持续走高，理想汽车现涨超11%，北京汽车涨超6%，吉利汽车、广汽集团涨超5%，比亚迪股份涨超3%，小鹏汽车接近转涨,2022-11-02 13:23:00,601238.SH,002594.SZ,10jqka,同涨
赣锋锂业,天齐锂业,港股锂电池板块持续走强，赣锋锂业涨超8%，天齐锂业、天能动力涨近5%，中创新航涨超4%,2022-11-01 10:08:00,002460.SZ,002466.SZ,10jqka,同涨
光大证券,中海油服,港股中海油田服务涨超5%，光大证券给予中海油服买入评级,2022-11-01 10:03:00,601788.SH,601808.SH,10jqka,同涨
福耀玻璃,福莱特,港股光伏太阳能板块上扬，信义光能涨近7%，信义玻璃涨超4%，福耀玻璃涨近4%，福莱特玻璃涨超3%,2022-11-01 09:58:00,600660.SH,601865.SH,10jqka,同涨
赣锋锂业,比亚迪,港股锂电池板块走高，中创新航涨近5%，赣锋锂业、比亚迪电子涨超3%，比亚迪股份涨近2%,2022-11-01 09:39:00,002460.SZ,002594.SZ,10jqka,同涨
复星医药,药明康德,港股医疗器械板块持续拉升，复星医药涨近7%，药明康德涨超5%，远大医药、春立医疗、微创医疗涨近4%,2022-11-01 09:36:00,600196.SH,603259.SH,10jqka,同涨
赣锋锂业,洛阳钼业,港股有色金属板块盘初走高，赣锋锂业涨近4%，中国有色矿业涨超3%，洛阳钼业涨超2%,2022-11-01 09:32:00,002460.SZ,603993.SH,10jqka,同涨
长安汽车,宁德时代,由长安汽车、华为、宁德时代三方联合投资的电动汽车品牌阿维塔表示，截至10月31日24时，阿维塔电动轿跑SUV——阿维塔11十日内首批锁单已突破5000台,2022-11-01 12:42:00,000625.SZ,300750.SZ,10jqka,合作
东方电气,金风科技,港股风电板块走高，东方电气涨超7%，华润电力涨超3%，金风科技等跟涨,2022-10-31 09:59:00,600875.SH,002202.SZ,10jqka,同涨
上港集团,连云港,据解放日报，日前，上港集团与连云港港正式签署深化战略合作备忘录、新设立公司合资协议,2022-10-31 09:55:00,600018.SH,601008.SH,10jqka,合作
陕西煤业,郑州煤电,煤炭概念板块异动下跌，安泰集团跌超8%，陕西煤业、晋控煤业、山西焦煤、郑州煤电等跟跌,2022-10-31 09:43:00,601225.SH,600121.SH,10jqka,同跌
安集科技,景嘉微,国家大基金持股板块开盘拉升，赛微电子涨停，安集科技、龙芯中科、灿勤科技、景嘉微等跟涨,2022-10-31 09:33:00,688019.SH,300474.SZ,10jqka,同涨
赤峰黄金,湖南黄金,贵金属板块开盘低开，赤峰黄金触及跌停，银泰黄金、湖南黄金等跟跌,2022-10-31 09:31:00,600988.SH,002155.SZ,10jqka,同跌
中航沈飞,巨人网络,ST众泰：申请撤销对公司股票交易实施的其他风险警示；珠江股份：拟与珠实集团、珠江健康进行资产置换，置出相关房地产开发业务；中航沈飞：沈飞公司与沈阳航产集团签订大型航空机加结构件专业化整合项目合作协议；巨人网络：股东及其一致行动人...,2022-10-31 19:16:00,600760.SH,002558.SZ,10jqka,合作
