head,tail,sentence,time,head_code,tail_code,src,relation
东方电气,华能国际,港股光热发电板块走低，东方电气跌近5%，华能国际电力股份跌近3%，中国能源建设等跟跌,2022-11-08 10:42:38,600875.SH,600011,eastmoney,同跌
上汽集团,广汽集团,大众、通用、本田等跨国整车公司带来新能源最新车型，并且有望在上汽集团、广汽集团等A股上市公司实现产品落地，进入国内市场,2022-11-08 07:12:44,600104.SH,601238.SH,eastmoney,同行
财通证券,海通证券,【张一弛加盟财通证券，担任电新首席分析师】据记者了解，张一弛已离开海通证券，正式加盟财通研究所，担任电新首席分析师,2022-11-08 21:54:50,601108.SH,600837.SH,eastmoney,合作
天海防务,天津港,【天海防务：子公司联合中标风电安装平台建造项目】天海防务(300008)11月8日晚间公告，公司全资子公司大津重工所属联合体中标“天津港航工程有限公司1800T风电安装平台建造项目”，大津重工承担的部分中标金额为7.34亿元,2022-11-08 16:46:43,300008.SZ,600717.SH,eastmoney,合作
北方稀土,包钢股份,【北方稀土：若关联交易调价议案被否决，将与包钢股份商议稀土精矿价格结算机制】北方稀土董秘王占成今日举行的2022年第三季度业绩说明会上表示，“公司没有收到包钢股份关于终止合同的通知,2022-11-08 16:30:53,600111.SH,600010.SH,eastmoney,合作
石化油服,中国石化,【石化油服：中标约59.88亿元海外工程】石化油服(600871)11月8日晚间公告，全资子公司中国石化集团国际石油工程有限公司中标科威特石油公司(KOC)14部开发井钻修井机和1部深井钻机项目，合同期均为5+1年，总金额约8.3亿美元，折合人民币约59.88亿元，约占本公司中国会计准则下2021年营业收入的8.61%,2022-11-08 16:27:56,600871.SH,600028.SH,eastmoney,上级
比亚迪,长城汽车,"【乘联会：10月新能源乘用车出口10.3万辆，特斯拉中国出口54504辆】乘联会数据显示，10月新能源乘用车出口10.3万辆，特斯拉中国出口54,504辆、上汽乘用车的新能源出口18,688辆，东风易捷特出口10,785辆，比亚迪汽车9,529辆，吉利汽车2,496辆、长城汽车1,552辆、神龙汽车1,457辆、创维汽车出口1,098辆",2022-11-08 16:17:13,002594.SZ,601633.SH,eastmoney,同行
比亚迪,长安汽车,"其中：比亚迪汽车217,518辆、特斯拉中国71,704辆、上汽通用五菱52,086辆、长安汽车35,058辆、吉利汽车31,070辆、广汽埃安30,063辆",2022-11-08 16:16:08,002594.SZ,000625.SZ,eastmoney,同行
紫金矿业,康希诺,港股延续反弹，截至发稿，恒指涨超3%，恒生科技指数涨超4%，科技、有色金属、半导体股大涨，商汤涨超23%，华虹半导体涨超17%，招金矿业涨超11%，紫金矿业涨超10%；医药股普涨，康希诺生物涨超11%,2022-11-07 11:30:47,601899.SH,688185,eastmoney,同涨
康希诺,生物股份,【港股康希诺生物涨超15%】港股康希诺生物涨超15%，报128.9港元每股，康希诺A股涨超8%，康希诺生物股份公司董事长兼首席执行官宇学峰称康希诺吸入式新冠疫苗走在世界前列，在全国各地开始全面铺开使用,2022-11-07 10:09:34,688185,600201.SH,eastmoney,同涨
紫金矿业,康希诺,11月7日周一，港股延续反弹，截至发稿，恒指涨超1%，恒生科技指数涨超2%，有色金属、半导体股大涨，华虹半导体涨超13%，紫金矿业、招金矿业涨超12%；医药股普涨，康希诺生物涨超10%,2022-11-07 10:05:47,601899.SH,688185,eastmoney,同涨
招商银行,邮储银行,【港股商业银行板块持续拉升】港股商业银行板块持续拉升，汇丰控股涨超5%，渣打银行涨超3%，招商银行涨近3%，邮储银行、渤海银行涨超2%,2022-11-07 09:51:57,600036.SH,601658,eastmoney,同涨
高澜股份,中工国际,【早间公告：高澜股份拟4.09亿元转让东莞硅翔31%股权】①中工国际：中标乌兹别克斯坦2025年第四届亚洲青年运动会奥林匹克城项目，中标价格2.89亿美元,2022-11-07 08:23:57,300499.SZ,002051.SZ,eastmoney,未知Unknown
中信证券,越秀金控,【再次增持中信证券！越秀金控6次出手持股升至10%，23亿增持计划还剩多少？】近日，港交所披露的信息显示，广州越秀金控于11月初在场内增持401万股中信证券H股股份,2022-11-07 08:14:16,600030.SH,000987.SZ,eastmoney,增持
越秀金控,中信证券,此次增持后，越秀金控仍为中信证券第二大股东,2022-11-07 08:14:16,000987.SZ,600030.SH,eastmoney,未知Unknown
越秀金控,中信证券,据了解，这已经是越秀金控今年内的第6次增持中信证券H股，累计已经增持了约2870万股中信证券H股,2022-11-07 08:14:16,000987.SZ,600030.SH,eastmoney,增持
越秀金控,中信证券,越秀金控增持中信证券早有计划,2022-11-07 08:14:16,000987.SZ,600030.SH,eastmoney,增持
越秀金控,中信证券,去年8月，越秀金控就曾公告，拟使用不超过23亿港元或等值人民币增持中信证券,2022-11-07 08:14:16,000987.SZ,600030.SH,eastmoney,增持
众泰汽车,宁德时代,【电池技术强过“宁王”？众泰汽车信披不能信口开河】刚刚摘下ST帽子，众泰汽车就对外声称引进的电池技术强过宁德时代,2022-11-07 07:15:05,000980.SZ,300750.SZ,eastmoney,同行
众泰汽车,宁德时代,其次，如果这种信息流出仅为巧合，那么众泰汽车相关人士关于“电池技术强过宁德时代”的表述是否客观准确，就是问题的关键所在了,2022-11-07 07:15:05,000980.SZ,300750.SZ,eastmoney,同行
中信证券,国金证券,【A股全面修复行情已启动，投资主线有哪些？十大券商策略来了】中信证券：全面修复行情的右侧买点已经确认；国金证券：四大信号预示市场正走出底部，A股望重演反转级别的行情；海通策略：年内第二波行情有望展开，新行情主线重视高景气成长,2022-11-07 01:01:28,600030.SH,600109.SH,eastmoney,同行
京东方,华灿光电,【“面板之王”放大招！斥资21亿控股这家A股龙头，为何巨头纷纷进军上游？】11月6日，千亿市值的“面板之王”京东方发布公告，拟不超过21亿元的自筹资金认购华灿光电向特定对象发行的A股股票，认购完成后将以23.08%持股比例成为该公司第一大股东,2022-11-07 00:21:27,000725.SZ,300323.SZ,eastmoney,未知Unknown
鼎通科技,南都电源,【鼎通科技：已和南都电源、蜂巢能源建立良好合作】鼎通科技(688668)近日在调研中表示，目前公司已和南都电源、蜂巢能源建立良好合作，产品主要应用于储能电池包中,2022-11-07 21:00:13,688668,300068.SZ,eastmoney,合作
紫光国微,中国银行,【紫光国微：拟申请注册发行超短期融资券和中期票据】紫光国微(002049)11月7日晚间公告，拟向中国银行间市场交易商协会申请注册发行额度不超过5亿元(含)的超短期融资券和额度不超过10亿元(含)的中期票据,2022-11-07 20:11:40,002049.SZ,601988,eastmoney,纠纷
石基信息,中国石油,【石基信息：控股子公司中标5300万元项目】石基信息(002153)11月7日晚间公告，公司控股子公司海石商用中标中国石油加油站管理系统3.0实施项目零售业务应用开发实施服务项目，中标金额5300万元,2022-11-07 19:54:24,002153.SZ,601857,eastmoney,上级
招商轮船,招商南油,【招商轮船：LNG运力仍然紧张，，即期市场处于历史高位】11月7日，招商局集团旗下航运业务板块上市公司招商轮船(601872)、招商南油(601975)联合召开业绩说明会，重点回应了国际航运市场情况、公司发展战略等市场关注的话题,2022-11-07 19:21:15,601872.SH,601975.SH,eastmoney,未知Unknown
吉电股份,智慧能源,【吉电股份：子公司拟投建吉西基地鲁固直流风光热外送项目】吉电股份(000875)11月7日晚间公告，公司全资子公司白城吉电综合智慧能源有限公司拟投资建设吉西基地鲁固直流风光热外送项目，项目工程动态投资24.43亿元,2022-11-07 19:19:26,000875.SZ,600869.SH,eastmoney,上级
富临精工,赣锋锂业,【富临精工：拟与赣锋锂业设合资公司，投建年产20万吨磷酸二氢锂一体化项目】富临精工公告，为进一步落实公司与赣锋锂业的产业项目合作，公司与江西省横峰县人民政府、赣锋锂业达成《战略合作框架协议》，三方拟共同构建锂电产业链体系,2022-11-07 18:46:28,300432.SZ,002460.SZ,eastmoney,合作
赛伍技术,宁德时代,【赛伍技术：宁德时代相关产品销售额占前3季总销售额1.36%】赛伍技术发布异动公告，公司关注到有市场媒体报道称，公司涉及宁德时代概念、异质结HJT电池概念、IGBT概念,2022-11-07 18:21:20,603212,300750.SZ,eastmoney,未知Unknown
贵州茅台,华友钴业,贵州茅台、TCL中环、华友钴业分别获净卖出4.27亿元、3.73亿元、2.93亿元,2022-11-07 17:31:33,600519.SH,603799.SH,eastmoney,未知Unknown
贵州茅台,华友钴业,贵州茅台、TCL中环、华友钴业分别获净卖出4.27亿元、3.73亿元、2.93亿元,2022-11-07 17:30:27,600519.SH,603799.SH,eastmoney,未知Unknown
众泰汽车,宁德时代,【众泰汽车：目前没有引进先进动力电池技术并成立合资公司事宜】众泰汽车(000980)11月7日晚间发布澄清公告，近日，公司关注到相关媒体在网络上发布的《众泰内部人士：不搞山寨了，电池技术比宁德时代先进》等相关报道,2022-11-07 17:18:08,000980.SZ,300750.SZ,eastmoney,合作
栖霞建设,南京高科,【栖霞建设：南京高科拟减持不超过1.9048%】栖霞建设公告，股东南京高科拟于本公告披露之日起15个交易日后的6个月内，计划通过集中竞价交易方式减持不超过2000万股，不超过公司总股本的1.9048%,2022-11-07 15:57:12,600533.SH,600064.SH,eastmoney,被减持
紫金矿业,康龙化成,港股延续反弹，截至发稿，恒指涨近3%，恒生科技指数涨近4%，科技、有色金属、半导体股大涨，商汤涨超30%，华虹半导体涨超17%，五矿资源涨超17%，紫金矿业涨超11%；SaaS概念股拉升，中国有赞涨近40%；医药股普涨，康龙化成涨超12%,2022-11-07 15:40:17,601899.SH,300759.SZ,eastmoney,同涨
紫金矿业,康龙化成,港股延续反弹，截至发稿，恒指涨近3%，恒生科技指数涨近4%，科技、有色金属、半导体股大涨，商汤涨超30%，华虹半导体涨超17%，五矿资源涨超17%，紫金矿业涨超11%；医药股普涨，康龙化成涨超12%,2022-11-07 15:00:17,601899.SH,300759.SZ,eastmoney,同涨
紫金矿业,康希诺,港股延续反弹，截至发稿，恒指涨近3%，恒生科技指数涨超4%，科技、有色金属、半导体股大涨，商汤涨超27%，华虹半导体涨超15%，五矿资源涨超19%，紫金矿业涨超11%；医药股普涨，康希诺生物涨超9%,2022-11-07 13:39:17,601899.SH,688185,eastmoney,同涨
天齐锂业,赣锋锂业,港股锂电池板块走高，中国石墨涨超17%，天齐锂业涨超5%，赣锋锂业、超威动力涨超3%,2022-11-07 13:04:40,002466.SZ,002460.SZ,eastmoney,同涨
紫金矿业,康希诺,港股延续反弹，截至发稿，恒指涨超3%，恒生科技指数涨超5%，科技、有色金属、半导体股大涨，商汤涨超24%，华虹半导体涨超15%，五矿资源涨超19%，紫金矿业涨超11%；医药股普涨，康希诺生物涨超10%,2022-11-07 13:00:47,601899.SH,688185,eastmoney,同涨
众泰汽车,宁德时代,今天，第一财经记者以投资者身份致电众泰汽车投资者热线，相关工作人员表示，技术比宁德时代先进是不存在的,2022-11-07 12:51:05,000980.SZ,300750.SZ,eastmoney,同行
德赛西威,宁波银行,【德赛西威热度最高，朱少醒、劳杰男、任相栋等齐聚宁波银行】数据显示，本周有291家上市公司获得机构调研，较上周环比增加93家，其中有21家公司的调研参与机构数量超过100家,2022-11-06 09:33:36,002920.SZ,002142.SZ,eastmoney,同行
紫金矿业,豫园股份,【紫金矿业：拟40.63亿元收购豫园股份持有的招金矿业20%H股股份】紫金矿业公告，下属全资子公司金山香港或其指定的全资子公司拟通过大宗交易方式收购豫园股份持有的招金矿业20%H股股份，收购价格为6.72港元/股，收购价款合计为43.95亿港元（约合人民币40.63亿元）,2022-11-06 17:15:38,601899.SH,600655.SH,eastmoney,上级
安徽建工,安徽水利,【安徽建工：公司及控股子公司收到多份项目中标通知书】安徽建工(600502)11月6日晚公告，近日，公司及公司控股子公司安徽省交通航务工程有限公司、安徽水利开发有限公司、安徽省路港工程有限责任公司和安徽省公路桥梁工程有限公司收到项目中标通知书,2022-11-06 16:49:36,600502.SH,600502.SH,eastmoney,上级
华灿光电,京东方,【华灿光电：控股股东将由华实控股变更为京东方，股票复牌】华灿光电公告，拟向京东方科技集团股份有限公司发行股票，募集资金20.84亿元，扣除发行费用后用于Micro，LED晶圆制造和封装测试基地项目及补充流动资金,2022-11-06 15:50:34,300323.SZ,000725.SZ,eastmoney,被增持
京东方,华灿光电,发行股票事项完成后，京东方将持有上市公司23.08%的股份，控制26.60%的表决权；华实控股将持有上市公司19.13%的股份，控制19.13%的表决权，同时承诺不谋求华灿光电实际控制权,2022-11-06 15:50:34,000725.SZ,300323.SZ,eastmoney,未知Unknown
宁德时代,贵州茅台,本周北向资金对886只股票的持股数增加，对742只股票进行了减仓，其中对宁德时代加仓金额最大，对贵州茅台减仓金额最大,2022-11-06 12:19:41,300750.SZ,600519.SH,eastmoney,同行
亚玛顿,福莱特,【光伏玻璃价格上涨至年内高位！头部企业有望迎来量利齐升，这些公司前3季度盈利】今年以来，光伏玻璃依旧长单不断，产能需求持续增加，亚玛顿和福莱特等多家龙头公司先后发布签订大单的公告,2022-11-05 07:53:05,002623.SZ,601865.SH,eastmoney,同行
亚玛顿,安彩高科,统计显示，从今年以来的股价表现来看，除了亚玛顿和安彩高科上涨外，其余光伏玻璃概念股均下跌,2022-11-05 07:53:05,002623.SZ,600207.SH,eastmoney,同涨
比亚迪,国新能源,今年二季度，比亚迪反超特斯拉成为中国新能源汽车销量冠军,2022-11-05 00:22:22,002594.SZ,600617.SH,eastmoney,未知Unknown
贵州茅台,五粮液,龙头贵州茅台连续收复1400元、1500元整数关口，五粮液也重新站上150元之上,2022-11-05 13:15:34,600519.SH,000858.SZ,eastmoney,同行
长城汽车,比亚迪,港股汽车股表现强势，蔚来、小鹏汽车涨超10%，吉利汽车涨近6%，长城汽车涨近4%，比亚迪股份涨超3%,2022-11-04 09:46:52,601633.SH,002594.SZ,eastmoney,同涨
安恒信息,国盾量子,【安恒信息与国盾量子共建联合实验室】11月3日，安恒信息与国盾量子就共建“智能汽车网络安全联合实验室”签署战略合作协议，双方优势互补，未来将在智能汽车网络前沿安全技术研究、行业活动举办和国家科研项目申报等多个方面开展深度合作,2022-11-04 09:20:44,688023.SH,688027,eastmoney,合作
中国黄金,潮宏基,建议关注产品结构优化、加盟商机制灵活的中国黄金，建议关注线上运营突出、积极布局培育钻石的潮宏基,2022-11-04 08:33:03,600916,002345.SZ,eastmoney,同行
宁德时代,贵州茅台,【券商“金股”转换风向：计算机板块抢眼，宁德时代、贵州茅台不“香”了？】11月券商金股名单“出炉”,2022-11-04 01:00:22,300750.SZ,600519.SH,eastmoney,同行
众泰汽车,宁德时代,【众泰汽车收关注函，要求说明引进动力电池技术等消息是否属实】深交所向众泰汽车(000980)下发关注函，要求说明公司将全面布局整车生产、动力电池、重要零部件、汽车租赁、网约车和汽车售后培训学院等领域，引进动力电池技术并成立合资公司等消息是否属实；分析拟引进动力电池技术的先进性，比宁德时代相关技术更加先进的依据是否充分等,2022-11-04 17:44:53,000980.SZ,300750.SZ,eastmoney,供应
宁德时代,五粮液,宁德时代、隆基绿能、五粮液分别获净买入9.86亿元、6.14亿元、5.39亿元,2022-11-04 17:31:16,300750.SZ,000858.SZ,eastmoney,增持
宁德时代,五粮液,宁德时代、隆基绿能、五粮液分别获净买入9.86亿元、6.14亿元、5.39亿元,2022-11-04 17:30:07,300750.SZ,000858.SZ,eastmoney,同涨
国恩股份,中信国安,【国恩股份：拟参与国安化工等十一家公司合并重整投资人的公开招募】国恩股份公告，公司拟报名参与中信国安化工有限公司等十一家公司合并重整投资人的公开招募、参与其共益债投资不超过4亿元；是否能最终成为重整投资人尚存在不确定性,2022-11-04 17:15:48,002768.SZ,000839.SZ,eastmoney,供应
宁德时代,海通证券,【宁德时代出现4.08亿元折价大宗交易】11月4日，宁德时代出现4.08亿元折价大宗交易，成交价每股345.71元，海通证券上海余姚路卖出，机构接盘,2022-11-04 17:04:38,300750.SZ,600837.SH,eastmoney,被减持
中国石化,中国石油,【中国石化携手壳牌、中国宝武、巴斯夫启动千万吨级CCUS项目】记者从中国石油化工集团有限公司获悉，4日，中国石化与壳牌、中国宝武、巴斯夫签署合作谅解备忘录，共同启动开放式千万吨级CCUS(二氧化碳捕集、利用与封存)项目，打造低碳产品供应链,2022-11-04 14:24:34,600028.SH,601857,eastmoney,合作
东方证券,麦趣尔,【东方证券诉麦趣尔索要数亿融资金】近日，因新疆麦趣尔集团有限责任公司、新疆恒佳房地产开发有限公司下落不明，上海金融法院公告送达起诉状副本,2022-11-04 13:55:35,600958.SH,002719.SZ,eastmoney,纠纷
中远海能,中远海发,港股海运板块午后持续走高，中远海能、海丰国际涨超9%，东方海外国际涨近9%，中远海发涨近6%,2022-11-04 13:19:11,600026.SH,601866.SH,eastmoney,同涨
比亚迪,国新能源,【4万亿A股锂电产业全透视，这些公司受益！锂矿公司业绩飞涨，毛利率最高超90%】近年来，以比亚迪、特斯拉、蔚小理为首的新能源车企发力，中国新能源车销量大增,2022-11-04 12:53:08,002594.SZ,600617.SH,eastmoney,同行
达安基因,中环海陆,，，③达安基因：取得国家药监局颁发的医疗器械注册证一个，医疗器械名称：CYP3A5基因分型检测试剂盒(PCR-荧光探针法)，，④中环海陆：公司财务负责人蒋惠娟因个人原因，辞职后不在公司担任任何职务,2022-11-04 12:08:06,002030.SZ,301040,eastmoney,未知Unknown
佛山照明,乐鑫科技,【佛山照明与乐鑫科技签订战略合作框架协议】近日，佛山照明与乐鑫信息科技(上海)股份有限公司(简称：乐鑫科技)签订战略合作框架协议,2022-11-03 11:26:44,000541.SZ,688018.SH,eastmoney,合作
康希诺,中国联通,康希诺生物跌近15%，阿里巴巴跌超5%，腾讯控股跌近2%，中国联通涨超6%,2022-11-03 09:20:03,688185,600050.SH,eastmoney,同涨
海南矿业,浦发银行,【海南矿业与浦发银行海口分行签署战略合作协议】11月1日，海南矿业与浦发银行海口分行签署战略合作协议及党建联建协议，双方将建立长期战略合作关系,2022-11-03 07:59:23,601969.SH,600000.SH,eastmoney,合作
浦发银行,海南矿业,其中，浦发银行海口分行将积极支持海南矿业开展对优质目标企业的股权或资产并购业务，并提供并购融资服务,2022-11-03 07:59:23,600000.SH,601969.SH,eastmoney,供应
中国联通,康希诺,中国中免拟H股融资21亿开发海口免税城；中国联通子公司拟与腾讯创投新设合营企业；中生制药第三季度收入同比增长21.3%；康希诺生物称吸入用新冠疫苗不会带来公司业绩的大幅增长；微盟第三季度SaaS(不含海鼎)订单同比增长30%；中广核电力控股股东拟增持不超5%公司H股股份,2022-11-03 07:57:55,600050.SH,688185,eastmoney,合作
博创科技,长飞光纤,【博创科技：拟向实控人定增募资不超3.87亿元】博创科技11月3日公告，公司拟向控股股东、实际控制人长飞光纤发行股票数量不超过2200万股，发行价格为17.75元/股，募集资金总额不超过3.87亿元，扣除发行费用后的募集资金净额将全部用于补充流动资金,2022-11-03 20:49:30,300548.SZ,601869.SH,eastmoney,被增持
宁德时代,众泰汽车,【众泰摘帽，股价涨停！内部人士：不搞山寨了，电池技术比宁德时代先进】众泰汽车相关人士接受采访时表示，“将全面布局整车生产、动力电池、重要零部件、汽车租赁、网约车和汽车售后培训学院等领域，打通产业上下游”,2022-11-03 18:40:06,300750.SZ,000980.SZ,eastmoney,未知Unknown
众泰汽车,宁德时代,前述众泰汽车内部人士也表示，“公司将从海外公司引进先进的动力电池技术，并成立合资公司，目前双方正在更进一步的洽谈中，并确认电池厂选址，无法透露企业具体信息，但可以确认的是，我们的电池技术比宁德时代更加先进”,2022-11-03 18:40:06,000980.SZ,300750.SZ,eastmoney,合作
中伟股份,欣旺达,【中伟股份：与欣旺达签署战略合作框架协议】中伟股份(300919)11月3日晚间公告，与欣旺达电子股份有限公司签署《战略合作框架协议》，双方同意发挥各自现有产业、技术、渠道优势，就海外镍、锂等资源开发利用进行深度合作，共建冰镍、锂资源产线，打造安全可靠的资源供应链,2022-11-03 18:22:08,300919,300207.SZ,eastmoney,合作
翰宇药业,中国医药,【翰宇药业与中国医药达成全面战略合作】11月3日，翰宇药业(300199)与中国医药(600056)举办全面战略合作签约仪式，翰宇药业正式与中国医药建立紧密的战略合作伙伴关系,2022-11-03 17:29:55,300199.SZ,600056.SH,eastmoney,合作
粤水电,中国电建,【粤水电：签订两份工程施工合同】粤水电(002060)11月3日晚间公告，近日，公司与广东粤海粤东供水有限公司签订《韩江榕江练江水系连通后续优化工程施工4标合同》，合同金额10.75亿元；公司和中国电建集团中南勘测设计研究院有限公司、深圳市南华岩土工程有限公司组成的联合体与惠州市惠大水务有限公司签订《稔平半岛至大亚湾供水工程设计采购施工总承包(EPC)合同书》，合同金额5.04亿元，其中公司承担的工程施工任务金额为4.87亿元,2022-11-03 17:14:50,002060.SZ,601669.SH,eastmoney,合作
招商轮船,中远海能,【招商轮船：拟对持股50%的合资公司CLNG增资4350万美元】招商轮船(601872)11月3日晚间公告，拟对公司与中远海能各持股50%的合资公司中国液化天然气运输(控股)有限公司增资4350万美元，用于CLNG参与投资设立的合资公司新造5艘17.4万立方米薄膜型LNG运输船舶；该5艘LNG运输船舶将用于合资公司与卡塔尔能源公司签署的长期期租协议项目,2022-11-03 16:42:36,601872.SH,600026.SH,eastmoney,合作
中国人寿,中国中车,【中国人寿与中国中车拟共同设立“国寿中车新能源股权投资基金”】据上证报，记者3日获悉，中国人寿近日与中国中车签署战略合作协议,2022-11-03 14:23:34,601628.SH,601766.SH,eastmoney,合作
泰格医药,康龙化成,【港股CXO概念持续走高】港股CXO概念持续走高，维亚生物涨近10%，泰格医药、康龙化成涨近8%，金斯瑞生物科技涨近6%,2022-11-02 10:10:26,300347.SZ,300759.SZ,eastmoney,同涨
蓝色光标,招商银行,【蓝色光标：内容宇宙平台上线】蓝色光标官微11月2日消息，目前，内容宇宙平台已在蓝标集团内部试运行，并为联想、京东、PICO、伊利、招商银行、路特斯汽车等知名品牌提供了服务,2022-11-02 20:41:06,300058.SZ,600036.SH,eastmoney,同行
华泰证券,中信证券,其中华泰证券股份有限公司台州中心大道证券营业部买入9153万元，中信证券股份有限公司上海溧阳路证券营业部买入3753万元,2022-11-02 16:34:33,601688.SH,600030.SH,eastmoney,同行
海德股份,海伦哲,【海德股份：子公司以1.84亿元竞得海伦哲5.86%股权】海德股份(000567)11月2日晚间公告，公司全资子公司海徳资产管理有限公司参与司法拍卖成功竞得江苏省机电研究所有限公司、丁剑平合计持有的海伦哲(300201)6102.55万股股份，占海伦哲总股本比例5.86%，拍卖成交总价款为1.84亿元,2022-11-02 16:10:50,000567.SZ,300201.SZ,eastmoney,上级
星网锐捷,中国联通,【星网锐捷：独家中标2022年中国联通云桌面集采项目】记者获悉，星网锐捷旗下升腾资讯独家中标2022年中国联通云桌面集中采购项目，项目规模10000点,2022-11-02 16:10:50,002396.SZ,600050.SH,eastmoney,供应
广汽集团,比亚迪,港股汽车股持续走高，理想汽车(02015.HK)现涨超11%，北京汽车(01958.HK)涨超6%，吉利汽车(00175.HK)、广汽集团(02238.HK)涨超5%，比亚迪股份(01211.HK)涨超3%，小鹏汽车(09868.HK)接近转涨,2022-11-02 13:24:07,601238.SH,002594.SZ,eastmoney,同涨
康希诺,复星医药,恒指涨1.74%，恒生科技涨1.69%，医药生物接棒反攻大旗，康希诺生物涨逾51%，丽珠医药涨逾12%，复星医药涨逾10%，能源、消费、汽车延续反弹,2022-11-02 12:09:17,688185,600196.SH,eastmoney,同涨
得润电子,万科A,【午间公告：万科10月合同销售额321亿元；得润电子获国内新势力汽车客户开发定点项目】①万科A:2022年10月，公司实现合同销售面积198.8万平方米，合同销售金额321亿元；2022年1~10月，公司累计实现合同销售面积2135.7万平方米，合同销售金额3467.7亿元,2022-11-02 12:00:21,002055.SZ,000002.SZ,eastmoney,未知Unknown
复星医药,东阳光,【港股生物医药股再度走高，复星医药涨超6%】截至发稿，东阳光药涨10.11%、中国生物制药涨6.82%、翰森制药涨4.62%、石药集团涨4.58%,2022-11-01 09:46:57,600196.SH,600673.SH,eastmoney,同涨
复星医药,康龙化成,港股医药股拉升，复星医药涨超7%，中国生物制药涨超6%，康龙化成、石药集团涨近5%,2022-11-01 09:36:02,600196.SH,300759.SZ,eastmoney,同涨
宁德时代,洛阳钼业,【宁德时代：四川时代成为洛阳钼业间接第二大股东】宁德时代公告，公司、四川时代及国宏集团已签署投资协议，国宏集团拟以其持有的洛矿集团100%股权增资四川时代,2022-11-01 08:03:08,300750.SZ,603993.SH,eastmoney,未知Unknown
中金公司,光大证券,【业绩超机构预期+持续高成长股揭秘，多只大牛股浮出水面，北上资金抄底储能概念龙头】近期多家机构发表研报认为当前A股处于底部区域，包括国盛证券、中金公司、光大证券等,2022-11-01 07:41:23,601995,601788.SH,eastmoney,同行
爱博医疗,创新医疗,【爱博医疗：非球面衍射型多焦人工晶状体获批上市】爱博医疗公告，非球面衍射型多焦人工晶状体通过创新医疗器械特别审查程序获批上市,2022-11-01 16:15:02,688050,002173.SZ,eastmoney,上级
三一重工,贵州茅台,权重白马股集体反弹，中国中免、三一重工涨停，贵州茅台涨超8%,2022-11-01 15:00:22,600031,600519.SH,eastmoney,同涨
申通快递,韵达股份,【申通快递、韵达股份延续弱势盘中跌停】11月1日盘中，申通快递、韵达股份延续上一交易日弱势触及跌停,2022-11-01 13:49:50,002468.SZ,002120.SZ,eastmoney,同跌
康希诺,君实生物,港股医药股午后拉升，康希诺生物涨超10%，君实生物涨超7%,2022-11-01 13:21:52,688185,688180,eastmoney,同涨
长安汽车,宁德时代,【阿维塔11首批锁单已突破5000台】由长安汽车、华为、宁德时代三方联合投资的电动汽车品牌阿维塔表示，截至10月31日24时，阿维塔电动轿跑SUV——阿维塔11十日内首批锁单已突破5000台,2022-11-01 12:44:36,000625.SZ,300750.SZ,eastmoney,合作
昭衍新药,康龙化成,【CRO概念板块走低，昭衍新药、康龙化成跌超7%】医药外包CRO概念板块走低，截至发稿，昭衍新药、康龙化成跌超7%,2022-10-31 10:43:40,603127.SH,300759.SZ,eastmoney,同跌
复星医药,君实生物,港股生物医药股走强，和黄医药、复星医药涨近6%，君实生物涨超5%，百济神州、康方生物涨近5%，华领医药涨近4%,2022-10-31 09:41:22,600196.SH,688180,eastmoney,同涨
中国石油,中国石化,营收前十的企业中，中国石油和中国石化营收增长最快,2022-10-31 00:32:31,601857,600028.SH,eastmoney,同行
安徽合力,泰坦股份,【证监会：安徽合力等4家公司可转债事项获通过】证监会10月31日消息，安徽合力股份有限公司、浙江泰坦股份有限公司、汇通建设集团股份有限公司、温州市冠盛汽车零部件集团股份有限公司可转债事项均获通过,2022-10-31 19:37:47,600761.SH,003036,eastmoney,同行
兴齐眼药,恒瑞医药,除了兆科眼科，兴齐眼药、恒瑞医药、欧康维视、日本参天也将阿托品滴眼液的临床试验推动到了Ⅲ期阶段,2022-10-31 17:08:09,300573.SZ,600276.SH,eastmoney,同行
中国国航,上海机场,机场航运板块持续震荡下行，中国国航、上海机场跌超5%,2022-10-31 14:01:42,601111.SH,600009.SH,eastmoney,同跌
上港集团,连云港,【上港集团与连云港港深化战略合作，拟新设合资公司】据连云港发布的消息，10月29日，连云港港、上港集团深化战略合作备忘录与新设立公司合资协议签约仪式举行,2022-10-29 18:48:04,600018.SH,601008.SH,eastmoney,合作
连云港,上港集团,据悉，连云港港与上港集团2021年12月正式签署《战略合作协议》，双方合作由此步入快车道,2022-10-29 18:48:04,601008.SH,600018.SH,eastmoney,合作
光大证券,方正证券,不过，光大证券和方正证券2家净利实现了正增长,2022-10-29 14:33:08,601788.SH,601901.SH,eastmoney,同行
中国银河,中信建投,同时，中国银河和中信建投从2021年归母净利润第10名和11名，双双挤入今年归母净利润的前五,2022-10-29 14:33:08,601881.SH,601066.SH,eastmoney,同行
先达股份,江山股份,先达股份、江山股份等公司归母净利润同比增幅甚至超过200%,2022-10-29 13:25:09,603086.SH,600389.SH,eastmoney,同行
中矿资源,博腾股份,中矿资源和博腾股份三季报净利增速均超过300%,2022-10-29 12:39:20,002738.SZ,300363.SZ,eastmoney,同行
